Trade Date,Index,Trade Start,Trade End,Delivery Start,Delivery End,Index Price,Price Currency,Duration,Traded Volume,Total Traded Volume,Traded Volume Unit,Alternate Volume,Total Alternate Volume,Trades In Index,Last Update Time,Component Type,Settle State
2019-10-05,ICE NGX AB-NIT Same Day Index (5A),2019-10-04,2019-10-04 23:59:59,2019-10-04,2019-10-06,1.3477,CAD,1.0,1015600.0,3046800.0,GJ,,,215.0,2019-10-05 02:15:18,Index,Settled
2019-10-06,ICE NGX AB-NIT Same Day Index (5A),2019-10-04,2019-10-04 23:59:59,2019-10-04,2019-10-06,1.3477,CAD,1.0,1015600.0,3046800.0,GJ,,,215.0,2019-10-05 02:15:31,Index,Settled
2019-10-07,ICE NGX AB-NIT Same Day Index (5A),2019-10-07,2019-10-07 23:59:59,2019-10-07,2019-10-07,1.6921,CAD,1.0,1782800.0,1782800.0,GJ,,,339.0,2019-10-08 02:15:20,Index,Settled
2019-10-08,ICE NGX AB-NIT Same Day Index (5A),2019-10-08,2019-10-08 23:59:59,2019-10-08,2019-10-08,2.1217,CAD,1.0,1201300.0,1201300.0,GJ,,,272.0,2019-10-09 02:15:21,Index,Settled
2019-10-09,ICE NGX AB-NIT Same Day Index (5A),2019-10-09,2019-10-09 23:59:59,2019-10-09,2019-10-09,2.2053,CAD,1.0,1324400.0,1324400.0,GJ,,,302.0,2019-10-10 02:15:22,Index,Settled
2019-10-10,ICE NGX AB-NIT Same Day Index (5A),2019-10-10,2019-10-10 23:59:59,2019-10-10,2019-10-10,2.1964,CAD,1.0,1150800.0,1150800.0,GJ,,,258.0,2019-10-11 02:15:16,Index,Settled
2019-10-11,ICE NGX AB-NIT Same Day Index (5A),2019-10-11,2019-10-11 23:59:59,2019-10-11,2019-10-14,1.8827,CAD,1.0,890200.0,3560800.0,GJ,,,196.0,2019-10-12 02:15:09,Index,Settled
2019-10-12,ICE NGX AB-NIT Same Day Index (5A),2019-10-11,2019-10-11 23:59:59,2019-10-11,2019-10-14,1.8827,CAD,1.0,890200.0,3560800.0,GJ,,,196.0,2019-10-12 02:15:14,Index,Settled
2019-10-13,ICE NGX AB-NIT Same Day Index (5A),2019-10-11,2019-10-11 23:59:59,2019-10-11,2019-10-14,1.8827,CAD,1.0,890200.0,3560800.0,GJ,,,196.0,2019-10-12 02:15:07,Index,Settled
2019-10-14,ICE NGX AB-NIT Same Day Index (5A),2019-10-11,2019-10-11 23:59:59,2019-10-11,2019-10-14,1.8827,CAD,1.0,890200.0,3560800.0,GJ,,,196.0,2019-10-12 02:15:27,Index,Settled
2019-10-15,ICE NGX AB-NIT Same Day Index (5A),2019-10-15,2019-10-15 23:59:59,2019-10-15,2019-10-15,2.2972,CAD,1.0,1369100.0,1369100.0,GJ,,,269.0,2019-10-16 02:15:15,Index,Settled
2019-10-16,ICE NGX AB-NIT Same Day Index (5A),2019-10-16,2019-10-16 23:59:59,2019-10-16,2019-10-16,2.3597,CAD,1.0,848700.0,848700.0,GJ,,,173.0,2019-10-17 02:15:14,Index,Settled
2019-10-17,ICE NGX AB-NIT Same Day Index (5A),2019-10-17,2019-10-17 23:59:59,2019-10-17,2019-10-17,2.3112,CAD,1.0,1135700.0,1135700.0,GJ,,,226.0,2019-10-18 02:15:18,Index,Settled
2019-10-18,ICE NGX AB-NIT Same Day Index (5A),2019-10-18,2019-10-18 23:59:59,2019-10-18,2019-10-20,2.1539,CAD,1.0,936300.0,2808900.0,GJ,,,222.0,2019-10-19 02:15:15,Index,Settled
2019-10-19,ICE NGX AB-NIT Same Day Index (5A),2019-10-18,2019-10-18 23:59:59,2019-10-18,2019-10-20,2.1539,CAD,1.0,936300.0,2808900.0,GJ,,,222.0,2019-10-19 02:15:32,Index,Settled
2019-10-20,ICE NGX AB-NIT Same Day Index (5A),2019-10-18,2019-10-18 23:59:59,2019-10-18,2019-10-20,2.1539,CAD,1.0,936300.0,2808900.0,GJ,,,222.0,2019-10-19 02:15:15,Index,Settled
2019-10-21,ICE NGX AB-NIT Same Day Index (5A),2019-10-21,2019-10-21 23:59:59,2019-10-21,2019-10-21,2.2739,CAD,1.0,891300.0,891300.0,GJ,,,218.0,2019-10-22 02:15:16,Index,Settled
2019-10-22,ICE NGX AB-NIT Same Day Index (5A),2019-10-22,2019-10-22 23:59:59,2019-10-22,2019-10-22,2.42,CAD,1.0,744600.0,744600.0,GJ,,,171.0,2019-10-23 02:15:15,Index,Settled
2019-10-23,ICE NGX AB-NIT Same Day Index (5A),2019-10-23,2019-10-23 23:59:59,2019-10-23,2019-10-23,2.5102,CAD,1.0,846200.0,846200.0,GJ,,,209.0,2019-10-24 02:15:15,Index,Settled
2019-10-24,ICE NGX AB-NIT Same Day Index (5A),2019-10-24,2019-10-24 23:59:59,2019-10-24,2019-10-24,2.4563,CAD,1.0,822400.0,822400.0,GJ,,,177.0,2019-10-25 02:15:20,Index,Settled
2019-10-25,ICE NGX AB-NIT Same Day Index (5A),2019-10-25,2019-10-25 23:59:59,2019-10-25,2019-10-27,2.4648,CAD,1.0,517200.0,1551600.0,GJ,,,137.0,2019-10-26 02:15:11,Index,Settled
2019-10-26,ICE NGX AB-NIT Same Day Index (5A),2019-10-25,2019-10-25 23:59:59,2019-10-25,2019-10-27,2.4648,CAD,1.0,517200.0,1551600.0,GJ,,,137.0,2019-10-26 02:15:06,Index,Settled
2019-10-27,ICE NGX AB-NIT Same Day Index (5A),2019-10-25,2019-10-25 23:59:59,2019-10-25,2019-10-27,2.4648,CAD,1.0,517200.0,1551600.0,GJ,,,137.0,2019-10-26 02:15:23,Index,Settled
2019-10-28,ICE NGX AB-NIT Same Day Index (5A),2019-10-28,2019-10-28 23:59:59,2019-10-28,2019-10-28,2.8132,CAD,1.0,1039000.0,1039000.0,GJ,,,260.0,2019-10-29 02:15:14,Index,Settled
2019-10-29,ICE NGX AB-NIT Same Day Index (5A),2019-10-29,2019-10-29 23:59:59,2019-10-29,2019-10-29,3.0206,CAD,1.0,1240500.0,1240500.0,GJ,,,276.0,2019-10-30 02:15:30,Index,Settled
2019-10-30,ICE NGX AB-NIT Same Day Index (5A),2019-10-30,2019-10-30 23:59:59,2019-10-30,2019-10-30,2.9148,CAD,1.0,1024700.0,1024700.0,GJ,,,232.0,2019-10-31 02:15:14,Index,Settled
2019-10-31,ICE NGX AB-NIT Same Day Index (5A),2019-10-31,2019-10-31 23:59:59,2019-10-31,2019-10-31,2.7541,CAD,1.0,1098100.0,1098100.0,GJ,,,251.0,2019-11-01 02:15:20,Index,Settled
2019-11-01,ICE NGX AB-NIT Same Day Index (5A),2019-11-01,2019-11-01 23:59:59,2019-11-01,2019-11-03,2.6223,CAD,1.0,817200.0,2451600.0,GJ,,,201.0,2019-11-02 02:15:11,Index,Settled
2019-11-02,ICE NGX AB-NIT Same Day Index (5A),2019-11-01,2019-11-01 23:59:59,2019-11-01,2019-11-03,2.6223,CAD,1.0,817200.0,2451600.0,GJ,,,201.0,2019-11-02 02:15:23,Index,Settled
2019-11-03,ICE NGX AB-NIT Same Day Index (5A),2019-11-01,2019-11-01 23:59:59,2019-11-01,2019-11-03,2.6223,CAD,1.0,817200.0,2451600.0,GJ,,,201.0,2019-11-02 02:15:06,Index,Settled
2019-11-04,ICE NGX AB-NIT Same Day Index (5A),2019-11-04,2019-11-04 23:59:59,2019-11-04,2019-11-04,2.6037,CAD,1.0,1094400.0,1094400.0,GJ,,,238.0,2019-11-05 02:15:20,Index,Settled
2019-11-05,ICE NGX AB-NIT Same Day Index (5A),2019-11-05,2019-11-05 23:59:59,2019-11-05,2019-11-05,2.8822,CAD,1.0,1411200.0,1411200.0,GJ,,,300.0,2019-11-06 02:15:20,Index,Settled
2019-11-06,ICE NGX AB-NIT Same Day Index (5A),2019-11-06,2019-11-06 23:59:59,2019-11-06,2019-11-06,2.9036,CAD,1.0,1656400.0,1656400.0,GJ,,,341.0,2019-11-07 02:15:19,Index,Settled
2019-11-07,ICE NGX AB-NIT Same Day Index (5A),2019-11-07,2019-11-07 23:59:59,2019-11-07,2019-11-07,2.7594,CAD,1.0,1115600.0,1115600.0,GJ,,,269.0,2019-11-08 02:15:22,Index,Settled
2019-11-08,ICE NGX AB-NIT Same Day Index (5A),2019-11-08,2019-11-08 23:59:59,2019-11-08,2019-11-10,2.8503,CAD,1.0,815200.0,2445600.0,GJ,,,157.0,2019-11-09 02:15:26,Index,Settled
2019-11-09,ICE NGX AB-NIT Same Day Index (5A),2019-11-08,2019-11-08 23:59:59,2019-11-08,2019-11-10,2.8503,CAD,1.0,815200.0,2445600.0,GJ,,,157.0,2019-11-09 02:15:20,Index,Settled
2019-11-10,ICE NGX AB-NIT Same Day Index (5A),2019-11-08,2019-11-08 23:59:59,2019-11-08,2019-11-10,2.8503,CAD,1.0,815200.0,2445600.0,GJ,,,157.0,2019-11-09 02:15:14,Index,Settled
2019-11-11,ICE NGX AB-NIT Same Day Index (5A),2019-11-11,2019-11-11 23:59:59,2019-11-11,2019-11-11,2.6389,CAD,1.0,822000.0,822000.0,GJ,,,212.0,2019-11-12 02:15:19,Index,Settled
2019-11-12,ICE NGX AB-NIT Same Day Index (5A),2019-11-12,2019-11-12 23:59:59,2019-11-12,2019-11-12,2.5219,CAD,1.0,907600.0,907600.0,GJ,,,211.0,2019-11-13 02:15:12,Index,Settled
2019-11-13,ICE NGX AB-NIT Same Day Index (5A),2019-11-13,2019-11-13 23:59:59,2019-11-13,2019-11-13,2.4317,CAD,1.0,838900.0,838900.0,GJ,,,206.0,2019-11-14 02:15:12,Index,Settled
2019-11-14,ICE NGX AB-NIT Same Day Index (5A),2019-11-14,2019-11-14 23:59:59,2019-11-14,2019-11-14,2.5953,CAD,1.0,969300.0,969300.0,GJ,,,223.0,2019-11-15 02:15:12,Index,Settled
2019-11-15,ICE NGX AB-NIT Same Day Index (5A),2019-11-15,2019-11-15 23:59:59,2019-11-15,2019-11-17,2.4094,CAD,1.0,1106800.0,3320400.0,GJ,,,209.0,2019-11-16 02:15:19,Index,Settled
2019-11-16,ICE NGX AB-NIT Same Day Index (5A),2019-11-15,2019-11-15 23:59:59,2019-11-15,2019-11-17,2.4094,CAD,1.0,1106800.0,3320400.0,GJ,,,209.0,2019-11-16 02:15:10,Index,Settled
2019-11-17,ICE NGX AB-NIT Same Day Index (5A),2019-11-15,2019-11-15 23:59:59,2019-11-15,2019-11-17,2.4094,CAD,1.0,1106800.0,3320400.0,GJ,,,209.0,2019-11-16 02:15:06,Index,Settled
2019-11-18,ICE NGX AB-NIT Same Day Index (5A),2019-11-18,2019-11-18 23:59:59,2019-11-18,2019-11-18,2.5729,CAD,1.0,955200.0,955200.0,GJ,,,222.0,2019-11-19 02:15:45,Index,Settled
2019-11-19,ICE NGX AB-NIT Same Day Index (5A),2019-11-19,2019-11-19 23:59:59,2019-11-19,2019-11-19,2.6427,CAD,1.0,937800.0,937800.0,GJ,,,208.0,2019-11-20 02:15:32,Index,Settled
2019-11-20,ICE NGX AB-NIT Same Day Index (5A),2019-11-20,2019-11-20 23:59:59,2019-11-20,2019-11-20,2.7397,CAD,1.0,924400.0,924400.0,GJ,,,199.0,2019-11-21 02:15:13,Index,Settled
2019-11-21,ICE NGX AB-NIT Same Day Index (5A),2019-11-21,2019-11-21 23:59:59,2019-11-21,2019-11-21,2.8561,CAD,1.0,862900.0,862900.0,GJ,,,196.0,2019-11-22 02:15:13,Index,Settled
2019-11-22,ICE NGX AB-NIT Same Day Index (5A),2019-11-22,2019-11-22 23:59:59,2019-11-22,2019-11-24,2.8774,CAD,1.0,725300.0,2175900.0,GJ,,,151.0,2019-11-23 02:15:06,Index,Settled
2019-11-23,ICE NGX AB-NIT Same Day Index (5A),2019-11-22,2019-11-22 23:59:59,2019-11-22,2019-11-24,2.8774,CAD,1.0,725300.0,2175900.0,GJ,,,151.0,2019-11-23 02:15:22,Index,Settled
2019-11-24,ICE NGX AB-NIT Same Day Index (5A),2019-11-22,2019-11-22 23:59:59,2019-11-22,2019-11-24,2.8774,CAD,1.0,725300.0,2175900.0,GJ,,,151.0,2019-11-23 02:15:10,Index,Settled
2019-11-25,ICE NGX AB-NIT Same Day Index (5A),2019-11-25,2019-11-25 23:59:59,2019-11-25,2019-11-25,2.7103,CAD,1.0,1206000.0,1206000.0,GJ,,,255.0,2019-11-26 02:15:36,Index,Settled
2019-11-26,ICE NGX AB-NIT Same Day Index (5A),2019-11-26,2019-11-26 23:59:59,2019-11-26,2019-11-26,2.5942,CAD,1.0,829400.0,829400.0,GJ,,,180.0,2019-11-27 02:15:16,Index,Settled
2019-11-27,ICE NGX AB-NIT Same Day Index (5A),2019-11-27,2019-11-27 23:59:59,2019-11-27,2019-12-01,2.6413,CAD,1.0,803800.0,4019000.0,GJ,,,165.0,2019-11-28 02:15:07,Index,Settled
2019-11-28,ICE NGX AB-NIT Same Day Index (5A),2019-11-27,2019-11-27 23:59:59,2019-11-27,2019-12-01,2.6413,CAD,1.0,803800.0,4019000.0,GJ,,,165.0,2019-11-28 02:15:08,Index,Settled
2019-11-29,ICE NGX AB-NIT Same Day Index (5A),2019-11-27,2019-11-27 23:59:59,2019-11-27,2019-12-01,2.6413,CAD,1.0,803800.0,4019000.0,GJ,,,165.0,2019-11-28 02:15:06,Index,Settled
2019-11-30,ICE NGX AB-NIT Same Day Index (5A),2019-11-27,2019-11-27 23:59:59,2019-11-27,2019-12-01,2.6413,CAD,1.0,803800.0,4019000.0,GJ,,,165.0,2019-11-28 02:15:26,Index,Settled
2019-12-01,ICE NGX AB-NIT Same Day Index (5A),2019-11-27,2019-11-27 23:59:59,2019-11-27,2019-12-01,2.6413,CAD,1.0,803800.0,4019000.0,GJ,,,165.0,2019-11-28 02:15:08,Index,Settled
2019-12-02,ICE NGX AB-NIT Same Day Index (5A),2019-12-02,2019-12-02 23:59:59,2019-12-02,2019-12-02,2.1815,CAD,1.0,1691100.0,1691100.0,GJ,,,348.0,2019-12-03 02:15:13,Index,Settled
2019-12-03,ICE NGX AB-NIT Same Day Index (5A),2019-12-03,2019-12-03 23:59:59,2019-12-03,2019-12-03,2.5028,CAD,1.0,1233200.0,1233200.0,GJ,,,256.0,2019-12-04 02:15:21,Index,Settled
2019-12-04,ICE NGX AB-NIT Same Day Index (5A),2019-12-04,2019-12-04 23:59:59,2019-12-04,2019-12-04,2.4163,CAD,1.0,1103100.0,1103100.0,GJ,,,259.0,2019-12-05 02:15:15,Index,Settled
2019-12-05,ICE NGX AB-NIT Same Day Index (5A),2019-12-05,2019-12-05 23:59:59,2019-12-05,2019-12-05,2.4519,CAD,1.0,856700.0,856700.0,GJ,,,186.0,2019-12-06 02:15:20,Index,Settled
2019-12-06,ICE NGX AB-NIT Same Day Index (5A),2019-12-06,2019-12-06 23:59:59,2019-12-06,2019-12-08,2.4023,CAD,1.0,870300.0,2610900.0,GJ,,,180.0,2019-12-07 02:15:32,Index,Settled
2019-12-07,ICE NGX AB-NIT Same Day Index (5A),2019-12-06,2019-12-06 23:59:59,2019-12-06,2019-12-08,2.4023,CAD,1.0,870300.0,2610900.0,GJ,,,180.0,2019-12-07 02:15:16,Index,Settled
2019-12-08,ICE NGX AB-NIT Same Day Index (5A),2019-12-06,2019-12-06 23:59:59,2019-12-06,2019-12-08,2.4023,CAD,1.0,870300.0,2610900.0,GJ,,,180.0,2019-12-07 02:15:13,Index,Settled
2019-12-09,ICE NGX AB-NIT Same Day Index (5A),2019-12-09,2019-12-09 23:59:59,2019-12-09,2019-12-09,2.2926,CAD,1.0,991300.0,991300.0,GJ,,,217.0,2019-12-10 02:15:22,Index,Settled
2019-12-10,ICE NGX AB-NIT Same Day Index (5A),2019-12-10,2019-12-10 23:59:59,2019-12-10,2019-12-10,2.3361,CAD,1.0,1215500.0,1215500.0,GJ,,,278.0,2019-12-11 02:15:20,Index,Settled
2019-12-11,ICE NGX AB-NIT Same Day Index (5A),2019-12-11,2019-12-11 23:59:59,2019-12-11,2019-12-11,2.3032,CAD,1.0,1192500.0,1192500.0,GJ,,,241.0,2019-12-12 02:15:13,Index,Settled
2019-12-12,ICE NGX AB-NIT Same Day Index (5A),2019-12-12,2019-12-12 23:59:59,2019-12-12,2019-12-12,2.3051,CAD,1.0,1569700.0,1569700.0,GJ,,,292.0,2019-12-13 02:15:17,Index,Settled
2019-12-13,ICE NGX AB-NIT Same Day Index (5A),2019-12-13,2019-12-13 23:59:59,2019-12-13,2019-12-15,2.2922,CAD,1.0,878200.0,2634600.0,GJ,,,173.0,2019-12-14 02:15:09,Index,Settled
2019-12-14,ICE NGX AB-NIT Same Day Index (5A),2019-12-13,2019-12-13 23:59:59,2019-12-13,2019-12-15,2.2922,CAD,1.0,878200.0,2634600.0,GJ,,,173.0,2019-12-14 02:15:20,Index,Settled
2019-12-15,ICE NGX AB-NIT Same Day Index (5A),2019-12-13,2019-12-13 23:59:59,2019-12-13,2019-12-15,2.2922,CAD,1.0,878200.0,2634600.0,GJ,,,173.0,2019-12-14 02:15:06,Index,Settled
2019-12-16,ICE NGX AB-NIT Same Day Index (5A),2019-12-16,2019-12-16 23:59:59,2019-12-16,2019-12-16,2.2836,CAD,1.0,1350900.0,1350900.0,GJ,,,262.0,2019-12-17 02:15:12,Index,Settled
2019-12-17,ICE NGX AB-NIT Same Day Index (5A),2019-12-17,2019-12-17 23:59:59,2019-12-17,2019-12-17,2.2744,CAD,1.0,1113200.0,1113200.0,GJ,,,235.0,2019-12-18 02:15:14,Index,Settled
2019-12-18,ICE NGX AB-NIT Same Day Index (5A),2019-12-18,2019-12-18 23:59:59,2019-12-18,2019-12-18,2.2401,CAD,1.0,1074100.0,1074100.0,GJ,,,221.0,2019-12-19 02:15:14,Index,Settled
2019-12-19,ICE NGX AB-NIT Same Day Index (5A),2019-12-19,2019-12-19 23:59:59,2019-12-19,2019-12-19,2.1869,CAD,1.0,1221500.0,1221500.0,GJ,,,254.0,2019-12-20 02:15:14,Index,Settled
2019-12-20,ICE NGX AB-NIT Same Day Index (5A),2019-12-20,2019-12-20 23:59:59,2019-12-20,2019-12-22,2.2017,CAD,1.0,1036900.0,3110700.0,GJ,,,207.0,2019-12-21 02:15:17,Index,Settled
2019-12-21,ICE NGX AB-NIT Same Day Index (5A),2019-12-20,2019-12-20 23:59:59,2019-12-20,2019-12-22,2.2017,CAD,1.0,1036900.0,3110700.0,GJ,,,207.0,2019-12-21 02:15:33,Index,Settled
2019-12-22,ICE NGX AB-NIT Same Day Index (5A),2019-12-20,2019-12-20 23:59:59,2019-12-20,2019-12-22,2.2017,CAD,1.0,1036900.0,3110700.0,GJ,,,207.0,2019-12-21 02:15:25,Index,Settled
2019-12-23,ICE NGX AB-NIT Same Day Index (5A),2019-12-23,2019-12-23 23:59:59,2019-12-23,2019-12-23,2.1703,CAD,1.0,1102700.0,1102700.0,GJ,,,212.0,2019-12-24 02:15:14,Index,Settled
2019-12-24,ICE NGX AB-NIT Same Day Index (5A),2019-12-24,2019-12-24 23:59:59,2019-12-24,2019-12-26,2.1618,CAD,1.0,647800.0,1943400.0,GJ,,,117.0,2019-12-25 02:15:17,Index,Settled
2019-12-25,ICE NGX AB-NIT Same Day Index (5A),2019-12-24,2019-12-24 23:59:59,2019-12-24,2019-12-26,2.1618,CAD,1.0,647800.0,1943400.0,GJ,,,117.0,2019-12-25 02:15:08,Index,Settled
2019-12-26,ICE NGX AB-NIT Same Day Index (5A),2019-12-24,2019-12-24 23:59:59,2019-12-24,2019-12-26,2.1618,CAD,1.0,647800.0,1943400.0,GJ,,,117.0,2019-12-25 02:15:06,Index,Settled
2019-12-27,ICE NGX AB-NIT Same Day Index (5A),2019-12-27,2019-12-27 23:59:59,2019-12-27,2019-12-29,2.1039,CAD,1.0,646200.0,1938600.0,GJ,,,137.0,2019-12-28 02:15:25,Index,Settled
2019-12-28,ICE NGX AB-NIT Same Day Index (5A),2019-12-27,2019-12-27 23:59:59,2019-12-27,2019-12-29,2.1039,CAD,1.0,646200.0,1938600.0,GJ,,,137.0,2019-12-28 02:15:09,Index,Settled
2019-12-29,ICE NGX AB-NIT Same Day Index (5A),2019-12-27,2019-12-27 23:59:59,2019-12-27,2019-12-29,2.1039,CAD,1.0,646200.0,1938600.0,GJ,,,137.0,2019-12-28 02:15:12,Index,Settled
2019-12-30,ICE NGX AB-NIT Same Day Index (5A),2019-12-30,2019-12-30 23:59:59,2019-12-30,2019-12-30,2.0731,CAD,1.0,1106700.0,1106700.0,GJ,,,226.0,2019-12-31 02:15:38,Index,Settled
2019-12-31,ICE NGX AB-NIT Same Day Index (5A),2019-12-31,2019-12-31 23:59:59,2019-12-31,2020-01-01,2.0919,CAD,1.0,588500.0,1177000.0,GJ,,,97.0,2020-01-01 02:15:16,Index,Settled
2020-01-01,ICE NGX AB-NIT Same Day Index (5A),2019-12-31,2019-12-31 23:59:59,2019-12-31,2020-01-01,2.0919,CAD,1.0,588500.0,1177000.0,GJ,,,97.0,2020-01-01 02:15:07,Index,Settled
2020-01-02,ICE NGX AB-NIT Same Day Index (5A),2020-01-02,2020-01-02 23:59:59,2020-01-02,2020-01-02,2.0273,CAD,1.0,999300.0,999300.0,GJ,,,230.0,2020-01-03 02:15:12,Index,Settled
2020-01-03,ICE NGX AB-NIT Same Day Index (5A),2020-01-03,2020-01-03 23:59:59,2020-01-03,2020-01-05,2.1168,CAD,1.0,823200.0,2469600.0,GJ,,,159.0,2020-01-04 02:15:06,Index,Settled
2020-01-04,ICE NGX AB-NIT Same Day Index (5A),2020-01-03,2020-01-03 23:59:59,2020-01-03,2020-01-05,2.1168,CAD,1.0,823200.0,2469600.0,GJ,,,159.0,2020-01-04 02:15:08,Index,Settled
2020-01-05,ICE NGX AB-NIT Same Day Index (5A),2020-01-03,2020-01-03 23:59:59,2020-01-03,2020-01-05,2.1168,CAD,1.0,823200.0,2469600.0,GJ,,,159.0,2020-01-04 02:15:19,Index,Settled
2020-01-06,ICE NGX AB-NIT Same Day Index (5A),2020-01-06,2020-01-06 23:59:59,2020-01-06,2020-01-06,2.3556,CAD,1.0,985400.0,985400.0,GJ,,,209.0,2020-01-07 02:15:20,Index,Settled
2020-01-07,ICE NGX AB-NIT Same Day Index (5A),2020-01-07,2020-01-07 23:59:59,2020-01-07,2020-01-07,2.3837,CAD,1.0,1283300.0,1283300.0,GJ,,,240.0,2020-01-08 02:15:21,Index,Settled
2020-01-08,ICE NGX AB-NIT Same Day Index (5A),2020-01-08,2020-01-08 23:59:59,2020-01-08,2020-01-08,2.3429,CAD,1.0,1205100.0,1205100.0,GJ,,,261.0,2020-01-09 02:15:20,Index,Settled
2020-01-09,ICE NGX AB-NIT Same Day Index (5A),2020-01-09,2020-01-09 23:59:59,2020-01-09,2020-01-09,2.3646,CAD,1.0,1198200.0,1198200.0,GJ,,,246.0,2020-01-10 02:15:25,Index,Settled
2020-01-10,ICE NGX AB-NIT Same Day Index (5A),2020-01-10,2020-01-10 23:59:59,2020-01-10,2020-01-12,2.4262,CAD,1.0,1307900.0,3923700.0,GJ,,,247.0,2020-01-11 02:15:22,Index,Settled
2020-01-11,ICE NGX AB-NIT Same Day Index (5A),2020-01-10,2020-01-10 23:59:59,2020-01-10,2020-01-12,2.4262,CAD,1.0,1307900.0,3923700.0,GJ,,,247.0,2020-01-11 02:15:27,Index,Settled
2020-01-12,ICE NGX AB-NIT Same Day Index (5A),2020-01-10,2020-01-10 23:59:59,2020-01-10,2020-01-12,2.4262,CAD,1.0,1307900.0,3923700.0,GJ,,,247.0,2020-01-11 02:15:15,Index,Settled
2020-01-13,ICE NGX AB-NIT Same Day Index (5A),2020-01-13,2020-01-13 23:59:59,2020-01-13,2020-01-13,2.779,CAD,1.0,2127100.0,2127100.0,GJ,,,421.0,2020-01-14 02:15:11,Index,Settled
2020-01-14,ICE NGX AB-NIT Same Day Index (5A),2020-01-14,2020-01-14 23:59:59,2020-01-14,2020-01-14,2.4765,CAD,1.0,1676500.0,1676500.0,GJ,,,323.0,2020-01-15 02:15:11,Index,Settled
2020-01-15,ICE NGX AB-NIT Same Day Index (5A),2020-01-15,2020-01-15 23:59:59,2020-01-15,2020-01-15,2.4016,CAD,1.0,1743900.0,1743900.0,GJ,,,363.0,2020-01-16 02:15:12,Index,Settled
2020-01-16,ICE NGX AB-NIT Same Day Index (5A),2020-01-16,2020-01-16 23:59:59,2020-01-16,2020-01-16,2.488,CAD,1.0,1561900.0,1561900.0,GJ,,,301.0,2020-01-17 02:15:11,Index,Settled
2020-01-17,ICE NGX AB-NIT Same Day Index (5A),2020-01-17,2020-01-17 23:59:59,2020-01-17,2020-01-20,2.3133,CAD,1.0,1197600.0,4790400.0,GJ,,,221.0,2020-01-18 02:15:14,Index,Settled
2020-01-18,ICE NGX AB-NIT Same Day Index (5A),2020-01-17,2020-01-17 23:59:59,2020-01-17,2020-01-20,2.3133,CAD,1.0,1197600.0,4790400.0,GJ,,,221.0,2020-01-18 02:15:07,Index,Settled
2020-01-19,ICE NGX AB-NIT Same Day Index (5A),2020-01-17,2020-01-17 23:59:59,2020-01-17,2020-01-20,2.3133,CAD,1.0,1197600.0,4790400.0,GJ,,,221.0,2020-01-18 02:15:24,Index,Settled
2020-01-20,ICE NGX AB-NIT Same Day Index (5A),2020-01-17,2020-01-17 23:59:59,2020-01-17,2020-01-20,2.3133,CAD,1.0,1197600.0,4790400.0,GJ,,,221.0,2020-01-18 02:15:13,Index,Settled
2020-01-21,ICE NGX AB-NIT Same Day Index (5A),2020-01-21,2020-01-21 23:59:59,2020-01-21,2020-01-21,2.0951,CAD,1.0,1072200.0,1072200.0,GJ,,,206.0,2020-01-22 02:15:10,Index,Settled
2020-01-22,ICE NGX AB-NIT Same Day Index (5A),2020-01-22,2020-01-22 23:59:59,2020-01-22,2020-01-22,1.98,CAD,1.0,948500.0,948500.0,GJ,,,208.0,2020-01-23 02:15:10,Index,Settled
2020-01-23,ICE NGX AB-NIT Same Day Index (5A),2020-01-23,2020-01-23 23:59:59,2020-01-23,2020-01-23,1.9527,CAD,1.0,826400.0,826400.0,GJ,,,185.0,2020-01-24 02:15:16,Index,Settled
2020-01-24,ICE NGX AB-NIT Same Day Index (5A),2020-01-24,2020-01-24 23:59:59,2020-01-24,2020-01-26,1.9384,CAD,1.0,703700.0,2111100.0,GJ,,,167.0,2020-01-25 02:15:07,Index,Settled
2020-01-25,ICE NGX AB-NIT Same Day Index (5A),2020-01-24,2020-01-24 23:59:59,2020-01-24,2020-01-26,1.9384,CAD,1.0,703700.0,2111100.0,GJ,,,167.0,2020-01-25 02:15:13,Index,Settled
2020-01-26,ICE NGX AB-NIT Same Day Index (5A),2020-01-24,2020-01-24 23:59:59,2020-01-24,2020-01-26,1.9384,CAD,1.0,703700.0,2111100.0,GJ,,,167.0,2020-01-25 02:15:18,Index,Settled
2020-01-27,ICE NGX AB-NIT Same Day Index (5A),2020-01-27,2020-01-27 23:59:59,2020-01-27,2020-01-27,1.9852,CAD,1.0,708300.0,708300.0,GJ,,,146.0,2020-01-28 02:15:10,Index,Settled
2020-01-28,ICE NGX AB-NIT Same Day Index (5A),2020-01-28,2020-01-28 23:59:59,2020-01-28,2020-01-28,1.9851,CAD,1.0,728700.0,728700.0,GJ,,,158.0,2020-01-29 02:15:11,Index,Settled
2020-01-29,ICE NGX AB-NIT Same Day Index (5A),2020-01-29,2020-01-29 23:59:59,2020-01-29,2020-01-29,1.8745,CAD,1.0,948100.0,948100.0,GJ,,,169.0,2020-01-30 02:15:10,Index,Settled
2020-01-30,ICE NGX AB-NIT Same Day Index (5A),2020-01-30,2020-01-30 23:59:59,2020-01-30,2020-01-30,1.7674,CAD,1.0,1138900.0,1138900.0,GJ,,,221.0,2020-01-31 02:15:10,Index,Settled
