begin_datetime_mpt,pool_price,pool_price,pool_price
,min,max,mean
2003-04-13,10.13,169.17,54.23458333333334
2003-04-14,15.09,245.0,76.4825
2003-04-15,10.13,117.75,39.4975
2003-04-16,9.61,144.97,32.55125
2003-04-17,16.55,76.9,40.39208333333333
2003-04-18,7.86,35.16,14.029166666666667
2003-04-19,7.21,21.9,13.487083333333333
2003-04-20,7.21,32.51,15.22875
2003-04-21,9.37,347.02,98.25083333333333
2003-04-22,7.7,189.83,45.57333333333333
2003-04-23,9.42,50.0,23.907916666666665
2003-04-24,8.06,84.67,36.78791666666667
2003-04-25,19.99,329.01,113.00958333333334
2003-04-26,25.06,438.06,95.49541666666666
2003-04-27,12.94,122.27,39.6
2003-04-28,10.65,117.47,40.52875
2003-04-29,19.85,196.18,49.62875
2003-04-30,13.2,68.01,38.435833333333335
2003-05-01,10.13,65.84,35.50791666666667
2003-05-02,10.13,60.9,33.95291666666667
2003-05-03,16.39,169.16,49.036249999999995
2003-05-04,16.73,245.0,85.62
2003-05-05,27.67,480.92,131.49
2003-05-06,12.92,64.1,39.82541666666666
2003-05-07,10.13,184.44,51.580000000000005
2003-05-08,10.11,194.43,53.52
2003-05-09,9.71,273.75,67.015
2003-05-10,21.98,110.14,55.684583333333336
2003-05-11,9.0,480.87,74.79458333333334
2003-05-12,10.12,226.05,69.47458333333334
2003-05-13,24.19,460.7,98.90375
2003-05-14,10.13,380.62,61.45250000000001
2003-05-15,10.13,107.68,41.56666666666667
2003-05-16,10.11,99.63,41.15416666666667
2003-05-17,12.88,162.03,48.38375
2003-05-18,10.13,42.06,23.334166666666665
2003-05-19,10.12,122.04,28.645
2003-05-20,10.13,169.56,38.54708333333333
2003-05-21,10.13,332.72,51.657916666666665
2003-05-22,19.21,300.04,91.91375
2003-05-23,10.13,234.84,67.55125
2003-05-24,10.13,590.52,115.42291666666667
2003-05-25,10.13,394.4,77.3275
2003-05-26,10.12,100.9,35.24125
2003-05-27,7.5,71.32,29.562083333333334
2003-05-28,10.12,356.09,64.035
2003-05-29,7.7,134.78,40.619166666666665
2003-05-30,10.11,58.0,33.59458333333333
2003-05-31,8.72,40.25,15.23375
2003-06-01,7.07,18.96,10.55125
2003-06-02,10.03,134.43,36.98
2003-06-03,10.21,59.01,19.82375
2003-06-04,7.07,45.5,16.414166666666667
2003-06-05,7.07,107.47,30.92625
2003-06-06,10.32,254.25,60.07833333333334
2003-06-07,10.32,118.17,34.42166666666667
2003-06-08,10.3,62.11,22.936666666666667
2003-06-09,10.29,135.74,40.305416666666666
2003-06-10,10.3,480.9,83.46
2003-06-11,10.34,218.44,45.71541666666667
2003-06-12,10.34,237.02,80.11541666666666
2003-06-13,29.83,125.33,69.10833333333333
2003-06-14,7.18,38.45,18.33375
2003-06-15,7.07,20.08,10.1075
2003-06-16,8.98,224.87,57.59791666666666
2003-06-17,7.76,125.13,33.88625
2003-06-18,10.31,306.37,53.0425
2003-06-19,10.3,69.56,19.018333333333334
2003-06-20,10.33,408.16,49.59958333333333
2003-06-21,10.19,229.78,60.23083333333333
2003-06-22,10.19,115.83,35.24375
2003-06-23,10.33,58.49,32.14416666666667
2003-06-24,10.16,73.47,26.405833333333334
2003-06-25,10.32,480.88,84.48375
2003-06-26,10.34,234.03,55.852916666666665
2003-06-27,10.34,447.76,83.11541666666666
2003-06-28,10.24,164.45,47.007083333333334
2003-06-29,10.12,277.06,65.58458333333333
2003-06-30,10.34,124.33,51.51833333333334
2003-07-01,10.34,451.13,87.63499999999999
2003-07-02,12.76,493.5,117.58916666666666
2003-07-03,19.22,284.6,93.08375000000001
2003-07-04,10.27,135.27,49.73666666666667
2003-07-05,10.34,115.45,49.526666666666664
2003-07-06,11.07,184.3,62.67208333333334
2003-07-07,11.76,98.46,47.24625
2003-07-08,10.34,110.22,49.97
2003-07-09,10.34,72.9,44.82125
2003-07-10,33.44,111.17,60.05625
2003-07-11,10.32,402.86,111.03583333333334
2003-07-12,27.55,329.8,89.92208333333333
2003-07-13,10.6,480.85,114.71750000000002
2003-07-14,32.67,124.13,66.31041666666667
2003-07-15,29.82,398.75,102.37458333333332
2003-07-16,10.34,461.99,89.35000000000001
2003-07-17,31.28,407.84,98.24041666666666
2003-07-18,33.28,480.9,114.65083333333332
2003-07-19,30.29,283.32,83.3
2003-07-20,24.03,129.03,81.22833333333334
2003-07-21,34.99,480.92,117.43
2003-07-22,35.34,999.0,287.04583333333335
2003-07-23,36.6,480.9,156.27208333333334
2003-07-24,52.29,202.76,88.12875000000001
2003-07-25,19.97,76.89,54.060833333333335
2003-07-26,10.67,70.9,47.28791666666667
2003-07-27,29.09,84.46,54.970416666666665
2003-07-28,33.0,201.1,96.72958333333332
2003-07-29,27.86,418.07,90.26833333333333
2003-07-30,34.06,200.73,71.75791666666667
2003-07-31,10.34,85.46,47.7175
2003-08-01,10.34,293.97,70.12333333333333
2003-08-02,20.03,77.86,53.36000000000001
2003-08-03,9.72,73.78,47.30708333333334
2003-08-04,10.34,63.62,36.97208333333334
2003-08-05,10.34,80.55,48.95916666666667
2003-08-06,13.98,97.88,48.197916666666664
2003-08-07,25.0,66.51,48.1475
2003-08-08,23.75,201.25,59.705000000000005
2003-08-09,28.31,352.88,101.09416666666668
2003-08-10,10.04,219.69,57.33541666666667
2003-08-11,20.11,168.91,65.47
2003-08-12,37.71,128.44,68.37291666666667
2003-08-13,43.06,109.11,63.50666666666667
2003-08-14,29.61,79.35,57.01
2003-08-15,33.02,82.5,61.379999999999995
2003-08-16,10.34,194.13,58.81458333333333
2003-08-17,15.97,75.0,53.29791666666667
2003-08-18,26.41,491.82,87.94458333333334
2003-08-19,38.39,66.69,57.669999999999995
2003-08-20,23.75,65.5,49.66125
2003-08-21,15.31,376.59,67.78916666666667
2003-08-22,10.34,81.94,50.8475
2003-08-23,14.22,59.99,43.15291666666667
2003-08-24,10.34,58.44,38.615
2003-08-25,23.75,191.38,59.74375
2003-08-26,10.34,294.26,76.04166666666667
2003-08-27,10.34,77.53,36.768750000000004
2003-08-28,10.34,64.55,37.1075
2003-08-29,10.25,89.1,39.10791666666667
2003-08-30,10.34,80.69,42.72208333333333
2003-08-31,9.96,116.22,38.357083333333335
2003-09-01,10.0,450.29,69.74458333333332
2003-09-02,10.06,169.29,48.27125
2003-09-03,10.37,357.7,88.695
2003-09-04,24.35,99.09,55.28541666666667
2003-09-05,23.5,353.04,73.335
2003-09-06,9.34,317.98,81.35333333333334
2003-09-07,10.37,249.06,67.37083333333332
2003-09-08,10.37,150.78,49.701249999999995
2003-09-09,9.98,61.44,30.036666666666665
2003-09-10,10.37,250.65,55.44583333333333
2003-09-11,11.64,200.46,45.70875
2003-09-12,10.37,64.51,37.481249999999996
2003-09-13,9.55,41.25,17.815
2003-09-14,9.67,47.88,16.153333333333332
2003-09-15,10.37,156.15,37.36333333333334
2003-09-16,12.85,120.87,45.70583333333334
2003-09-17,27.0,57.51,43.32958333333334
2003-09-18,10.37,65.49,29.356666666666666
2003-09-19,10.37,61.89,41.72541666666667
2003-09-20,10.37,65.77,33.76541666666667
2003-09-21,10.37,65.87,35.06541666666667
2003-09-22,10.37,63.66,35.007083333333334
2003-09-23,10.04,116.08,50.26625000000001
2003-09-24,9.65,51.32,24.132499999999997
2003-09-25,10.37,55.25,29.329583333333332
2003-09-26,10.37,59.99,34.29833333333333
2003-09-27,10.37,122.68,33.81583333333334
2003-09-28,10.37,171.09,33.83875
2003-09-29,10.37,146.66,37.68666666666667
2003-09-30,10.0,55.31,27.735416666666666
2003-10-01,9.85,196.28,52.34
2003-10-02,7.7,254.39,41.85541666666666
2003-10-03,7.7,252.23,54.520833333333336
2003-10-04,10.37,74.0,44.852916666666665
2003-10-05,10.29,61.32,36.75958333333333
2003-10-06,10.37,457.34,139.45708333333332
2003-10-07,10.37,68.77,46.42416666666667
2003-10-08,10.37,72.12,48.45250000000001
2003-10-09,10.37,66.0,51.3025
2003-10-10,31.25,65.62,56.24041666666667
2003-10-11,10.37,138.94,42.281666666666666
2003-10-12,10.37,104.33,36.736666666666665
2003-10-13,10.37,472.35,69.29125
2003-10-14,11.81,291.63,80.24125
2003-10-15,12.66,154.7,52.92166666666666
2003-10-16,10.6,64.56,44.57958333333334
2003-10-17,10.37,106.4,44.02
2003-10-18,10.37,174.38,55.00458333333333
2003-10-19,29.19,99.0,57.104166666666664
2003-10-20,20.61,232.85,69.71124999999999
2003-10-21,10.37,181.84,60.095416666666665
2003-10-22,9.81,509.59,211.42916666666667
2003-10-23,16.74,475.0,97.42083333333333
2003-10-24,13.99,246.48,67.4375
2003-10-25,24.56,651.0,170.22
2003-10-26,10.37,223.03,66.93560000000001
2003-10-27,15.24,354.95,75.05958333333334
2003-10-28,30.0,175.73,65.19833333333334
2003-10-29,10.37,81.48,42.237500000000004
2003-10-30,10.37,96.64,45.581250000000004
2003-10-31,38.93,231.22,65.40875
2003-11-01,25.0,93.85,47.92124999999999
2003-11-02,16.65,79.86,52.18291666666667
2003-11-03,24.32,612.8,92.56208333333332
2003-11-04,40.0,377.73,76.61416666666666
2003-11-05,41.13,400.79,94.00875
2003-11-06,33.77,104.7,54.82375
2003-11-07,23.65,183.22,59.95291666666666
2003-11-08,21.05,59.03,37.69541666666667
2003-11-09,14.61,61.18,32.755833333333335
2003-11-10,10.37,55.17,36.23166666666667
2003-11-11,10.37,61.4,43.39833333333333
2003-11-12,20.29,51.84,43.687916666666666
2003-11-13,10.37,66.87,38.9675
2003-11-14,10.37,178.54,51.44875
2003-11-15,32.18,99.61,57.09583333333333
2003-11-16,17.44,61.88,45.08416666666667
2003-11-17,16.91,61.61,43.07958333333334
2003-11-18,31.16,63.54,49.6825
2003-11-19,10.37,624.04,100.94458333333334
2003-11-20,26.2,255.67,59.07125
2003-11-21,28.73,122.3,47.84
2003-11-22,16.69,62.97,36.305416666666666
2003-11-23,10.37,67.05,34.71375
2003-11-24,10.37,66.5,37.847500000000004
2003-11-25,25.0,156.41,53.74916666666667
2003-11-26,18.79,294.88,68.07458333333334
2003-11-27,10.37,63.94,39.375
2003-11-28,15.5,69.2,47.06166666666667
2003-11-29,15.82,69.6,38.21083333333333
2003-11-30,10.37,175.23,56.39666666666667
2003-12-01,11.96,63.7,41.252916666666664
2003-12-02,10.63,71.14,35.79333333333333
2003-12-03,16.36,310.81,63.58291666666667
2003-12-04,19.42,187.05,48.711666666666666
2003-12-05,22.26,240.32,63.75125
2003-12-06,15.93,129.83,48.75625
2003-12-07,27.76,318.75,64.15875
2003-12-08,10.63,386.29,70.37666666666667
2003-12-09,10.63,117.51,48.14000000000001
2003-12-10,28.81,155.95,53.85916666666666
2003-12-11,25.28,103.78,47.062083333333334
2003-12-12,19.15,121.79,47.855
2003-12-13,35.69,215.23,71.05083333333333
2003-12-14,28.11,198.35,65.03583333333333
2003-12-15,15.73,76.91,49.81375
2003-12-16,10.63,63.91,29.812916666666666
2003-12-17,10.55,144.15,37.752500000000005
2003-12-18,10.63,117.35,37.775
2003-12-19,23.35,68.76,44.34583333333333
2003-12-20,22.6,147.63,43.565416666666664
2003-12-21,10.63,104.25,36.937083333333334
2003-12-22,10.63,119.77,47.85666666666666
2003-12-23,10.63,123.19,51.147083333333335
2003-12-24,10.63,84.36,38.14416666666667
2003-12-25,8.64,26.12,11.604166666666666
2003-12-26,9.78,48.11,20.682916666666667
2003-12-27,10.63,72.71,23.48
2003-12-28,20.04,83.92,33.580416666666665
2003-12-29,20.58,79.1,41.418749999999996
2003-12-30,10.63,77.52,33.98041666666666
2003-12-31,10.1,66.17,23.116666666666664
2004-01-01,10.01,109.71,21.36
2004-01-02,10.11,106.18,35.941250000000004
2004-01-03,21.5,108.64,53.71
2004-01-04,39.03,279.65,86.83
2004-01-05,26.05,280.17,72.76
2004-01-06,12.68,93.77,49.14625
2004-01-07,10.6,228.42,56.846666666666664
2004-01-08,10.6,90.44,37.055
2004-01-09,20.14,74.7,45.61916666666667
2004-01-10,8.99,199.14,35.42625
2004-01-11,10.6,70.75,29.035
2004-01-12,10.6,175.96,36.75875
2004-01-13,10.6,136.87,41.34791666666667
2004-01-14,19.41,269.25,59.57125
2004-01-15,10.23,101.21,39.01958333333334
2004-01-16,10.6,168.86,32.22416666666667
2004-01-17,13.41,78.85,51.52291666666667
2004-01-18,24.28,487.7,73.94083333333333
2004-01-19,14.8,99.61,44.837916666666665
2004-01-20,14.7,47.89,25.663750000000004
2004-01-21,11.15,71.33,30.1825
2004-01-22,12.83,158.34,44.51916666666667
2004-01-23,21.5,115.22,48.32083333333333
2004-01-24,15.12,102.78,50.392500000000005
2004-01-25,19.13,144.56,51.694583333333334
2004-01-26,36.15,400.07,117.28541666666666
2004-01-27,26.24,352.01,109.09833333333334
2004-01-28,25.0,707.25,126.12333333333333
2004-01-29,31.01,623.68,112.73666666666666
2004-01-30,38.05,100.13,70.5175
2004-01-31,36.01,95.66,62.423750000000005
2004-02-01,35.1,656.48,102.44583333333333
2004-02-02,24.34,302.61,86.25958333333334
2004-02-03,10.28,86.27,39.08166666666667
2004-02-04,7.67,242.71,43.13791666666666
2004-02-05,13.86,77.7,47.13375
2004-02-06,10.6,85.22,41.96375
2004-02-07,29.1,152.59,68.92333333333333
2004-02-08,30.81,568.04,125.96583333333332
2004-02-09,20.46,329.84,84.40458333333333
2004-02-10,10.6,135.68,45.60166666666667
2004-02-11,9.34,60.8,19.465833333333332
2004-02-12,9.16,56.47,17.160416666666666
2004-02-13,9.91,86.97,36.06166666666667
2004-02-14,10.6,60.89,24.862916666666667
2004-02-15,10.19,33.72,12.046666666666667
2004-02-16,10.29,97.37,26.082083333333333
2004-02-17,10.5,200.07,50.708333333333336
2004-02-18,10.45,79.89,39.370416666666664
2004-02-19,13.47,86.75,44.45708333333334
2004-02-20,15.14,131.51,46.7875
2004-02-21,16.34,149.28,55.06916666666667
2004-02-22,23.36,135.53,51.76791666666667
2004-02-23,12.5,122.27,42.38125
2004-02-24,10.6,79.99,40.0575
2004-02-25,12.29,75.44,42.34166666666667
2004-02-26,25.68,83.47,46.92124999999999
2004-02-27,9.4,94.33,40.5775
2004-02-28,9.82,102.69,24.92375
2004-02-29,10.6,75.72,27.925416666666667
2004-03-01,13.59,77.38,48.4575
2004-03-02,12.9,85.66,47.89541666666667
2004-03-03,26.24,94.35,50.797083333333326
2004-03-04,25.98,105.71,53.24
2004-03-05,10.11,74.49,42.906666666666666
2004-03-06,8.5,37.32,20.634583333333335
2004-03-07,10.09,70.77,27.70958333333333
2004-03-08,9.76,77.63,25.5325
2004-03-09,9.61,458.83,82.98125
2004-03-10,10.09,95.89,38.79083333333333
2004-03-11,9.98,72.81,40.25541666666667
2004-03-12,9.84,91.91,25.637916666666666
2004-03-13,10.0,120.0,42.145
2004-03-14,10.09,215.6,60.0075
2004-03-15,22.96,98.38,48.048333333333325
2004-03-16,10.09,61.21,28.23375
2004-03-17,10.32,72.86,32.11625
2004-03-18,9.67,48.57,18.93875
2004-03-19,10.32,96.49,38.309999999999995
2004-03-20,10.32,106.92,44.805416666666666
2004-03-21,18.75,176.18,75.4025
2004-03-22,32.08,84.79,49.115
2004-03-23,10.32,63.92,36.02375
2004-03-24,10.32,138.63,48.821666666666665
2004-03-25,14.36,174.7,50.26833333333334
2004-03-26,12.96,136.06,41.62375
2004-03-27,10.04,36.4,25.898749999999996
2004-03-28,10.09,98.31,30.607916666666668
2004-03-29,20.29,113.51,64.77666666666666
2004-03-30,12.93,82.74,48.26
2004-03-31,10.09,52.5,28.069999999999997
2004-04-01,10.09,54.72,30.597916666666666
2004-04-02,13.05,166.6,50.6525
2004-04-03,10.29,122.38,51.01458333333333
2004-04-04,10.33,182.91,53.74739130434783
2004-04-05,10.33,138.88,44.63708333333333
2004-04-06,10.32,117.45,37.84291666666667
2004-04-07,10.09,108.97,45.14124999999999
2004-04-08,9.48,119.66,45.75625
2004-04-09,10.25,97.72,34.119166666666665
2004-04-10,7.34,30.71,16.25166666666667
2004-04-11,10.19,40.0,20.146666666666665
2004-04-12,10.06,174.51,30.364166666666666
2004-04-13,9.78,168.17,50.75958333333333
2004-04-14,9.73,213.03,45.041666666666664
2004-04-15,10.09,91.38,34.70916666666667
2004-04-16,10.02,195.8,52.51125
2004-04-17,10.22,175.87,56.90708333333333
2004-04-18,10.32,186.64,49.815
2004-04-19,10.33,203.99,68.28750000000001
2004-04-20,10.2,180.35,57.199999999999996
2004-04-21,24.62,215.9,84.08916666666667
2004-04-22,24.18,220.32,83.56833333333334
2004-04-23,10.32,110.08,51.27375
2004-04-24,10.02,114.68,36.412083333333335
2004-04-25,14.64,99.0,45.74166666666667
2004-04-26,18.92,238.9,91.0475
2004-04-27,31.14,348.29,98.63333333333333
2004-04-28,24.29,83.71,59.79125
2004-04-29,27.11,89.28,62.93125
2004-04-30,30.96,96.04,70.51
2004-05-01,13.57,103.04,55.840833333333336
2004-05-02,10.32,120.0,58.86666666666667
2004-05-03,10.59,229.91,68.62166666666667
2004-05-04,25.46,209.21,59.546666666666674
2004-05-05,12.11,96.07,51.53041666666667
2004-05-06,16.23,85.83,52.815
2004-05-07,32.41,120.13,68.12124999999999
2004-05-08,24.2,121.05,69.66833333333334
2004-05-09,13.1,107.91,54.446666666666665
2004-05-10,25.21,104.88,59.219166666666666
2004-05-11,27.81,172.8,66.16291666666667
2004-05-12,46.41,128.72,77.00791666666667
2004-05-13,10.11,121.5,56.62083333333334
2004-05-14,10.35,79.13,52.32458333333333
2004-05-15,10.2,164.52,45.08416666666667
2004-05-16,10.09,217.2,86.56375000000001
2004-05-17,30.11,998.01,158.78375
2004-05-18,10.35,454.73,110.48625
2004-05-19,10.29,125.18,57.904583333333335
2004-05-20,10.04,238.35,72.36208333333333
2004-05-21,10.32,104.05,72.61708333333333
2004-05-22,16.81,146.31,73.24666666666667
2004-05-23,18.37,100.23,68.51583333333333
2004-05-24,16.88,89.01,58.122083333333336
2004-05-25,28.3,98.92,75.24083333333333
2004-05-26,25.0,165.76,63.4375
2004-05-27,13.35,97.61,67.8975
2004-05-28,10.32,93.0,47.70083333333333
2004-05-29,10.32,97.98,58.23833333333334
2004-05-30,9.17,90.74,52.77875
2004-05-31,12.11,95.05,61.257083333333334
2004-06-01,10.89,146.55,62.552083333333336
2004-06-02,28.14,98.56,81.38708333333334
2004-06-03,41.12,167.95,72.5925
2004-06-04,11.81,123.29,63.30458333333333
2004-06-05,7.66,79.0,36.687083333333334
2004-06-06,10.13,79.0,44.624583333333334
2004-06-07,10.57,59.99,35.89666666666667
2004-06-08,10.81,68.15,37.07458333333333
2004-06-09,10.8,109.73,51.88666666666666
2004-06-10,12.4,136.91,53.57041666666667
2004-06-11,12.28,98.31,55.32875000000001
2004-06-12,10.0,96.93,43.3825
2004-06-13,7.03,80.0,36.4225
2004-06-14,17.11,112.59,56.084583333333335
2004-06-15,10.8,80.28,53.55916666666667
2004-06-16,10.5,97.39,47.984583333333326
2004-06-17,10.62,86.49,61.831250000000004
2004-06-18,10.64,160.82,65.13625
2004-06-19,10.36,117.92,66.82458333333334
2004-06-20,29.35,333.7,81.12166666666667
2004-06-21,10.96,291.12,82.59625
2004-06-22,10.35,95.15,44.791666666666664
2004-06-23,10.34,129.6,45.45916666666667
2004-06-24,9.66,222.03,58.29208333333333
2004-06-25,10.35,492.04,112.07375
2004-06-26,7.2,182.73,63.513749999999995
2004-06-27,10.86,89.16,56.50375
2004-06-28,11.04,257.82,81.90708333333333
2004-06-29,10.92,483.01,121.36333333333333
2004-06-30,10.35,84.35,59.418749999999996
2004-07-01,11.04,79.17,54.94541666666667
2004-07-02,9.24,79.24,57.28333333333333
2004-07-03,3.7,60.75,26.388333333333335
2004-07-04,10.85,54.48,17.9025
2004-07-05,10.45,92.89,34.57083333333333
2004-07-06,7.52,78.6,37.401666666666664
2004-07-07,8.54,167.14,43.885
2004-07-08,8.69,291.31,78.32083333333334
2004-07-09,10.92,152.38,54.5325
2004-07-10,10.35,108.33,24.689999999999998
2004-07-11,10.88,87.84,25.205416666666668
2004-07-12,11.05,149.61,61.9125
2004-07-13,11.05,308.5,62.70166666666666
2004-07-14,20.82,84.76,58.40375
2004-07-15,26.27,95.95,67.05083333333333
2004-07-16,10.92,210.26,79.585
2004-07-17,34.02,162.62,90.98833333333334
2004-07-18,10.35,258.84,95.87583333333333
2004-07-19,36.0,434.31,100.315
2004-07-20,20.31,87.54,61.000416666666666
2004-07-21,10.35,95.01,56.03583333333333
2004-07-22,10.86,89.51,53.12416666666667
2004-07-23,17.22,91.8,58.99
2004-07-24,10.35,82.92,49.61958333333334
2004-07-25,24.54,124.61,61.74916666666667
2004-07-26,10.86,88.79,58.44333333333333
2004-07-27,11.03,84.13,39.53041666666667
2004-07-28,16.44,92.35,49.34458333333333
2004-07-29,32.97,488.42,98.7975
2004-07-30,34.98,191.69,60.355
2004-07-31,10.35,74.92,34.13791666666667
2004-08-01,36.54,194.3,60.56
2004-08-02,14.13,235.49,66.13
2004-08-03,11.04,511.0,99.14958333333334
2004-08-04,11.03,236.91,58.102916666666665
2004-08-05,11.02,103.78,46.52583333333333
2004-08-06,11.02,127.6,43.27333333333333
2004-08-07,11.0,42.64,16.241249999999997
2004-08-08,10.35,29.17,12.109166666666667
2004-08-09,10.35,95.82,40.37416666666667
2004-08-10,10.99,77.96,44.819583333333334
2004-08-11,16.04,80.99,51.92541666666667
2004-08-12,27.15,309.73,78.47375000000001
2004-08-13,37.42,216.69,70.10333333333334
2004-08-14,11.04,65.66,41.28375
2004-08-15,10.35,73.79,42.802083333333336
2004-08-16,11.04,124.73,55.532916666666665
2004-08-17,28.3,282.87,84.38333333333334
2004-08-18,33.54,97.53,64.36083333333333
2004-08-19,10.99,81.36,47.84625
2004-08-20,15.14,79.67,52.79333333333333
2004-08-21,20.05,68.03,42.52791666666666
2004-08-22,11.02,183.15,52.54833333333334
2004-08-23,10.76,66.14,35.04208333333333
2004-08-24,10.35,68.75,24.370416666666667
2004-08-25,10.99,231.92,38.95333333333333
2004-08-26,10.93,83.51,29.744583333333335
2004-08-27,10.35,82.82,33.086666666666666
2004-08-28,10.55,83.87,18.942916666666665
2004-08-29,10.35,82.97,28.797083333333333
2004-08-30,11.03,280.0,86.47291666666666
2004-08-31,10.35,255.5,87.93458333333332
2004-09-01,10.99,264.49,57.526666666666664
2004-09-02,10.93,64.66,44.75583333333333
2004-09-03,10.92,147.06,54.12916666666666
2004-09-04,10.93,76.9,35.885
2004-09-05,12.93,63.0,38.225
2004-09-06,11.38,65.0,46.682500000000005
2004-09-07,10.89,111.83,42.47541666666667
2004-09-08,9.81,110.5,42.085
2004-09-09,10.49,57.83,22.643333333333334
2004-09-10,10.85,162.55,37.2825
2004-09-11,10.84,54.38,24.992083333333337
2004-09-12,10.93,206.88,56.415416666666665
2004-09-13,10.82,175.82,77.33458333333333
2004-09-14,8.75,219.1,46.01458333333333
2004-09-15,10.9,74.67,44.57416666666666
2004-09-16,10.65,71.04,50.17333333333334
2004-09-17,17.42,419.81,88.88416666666667
2004-09-18,26.72,89.4,57.56583333333333
2004-09-19,12.86,64.85,50.85125
2004-09-20,10.94,80.47,48.91
2004-09-21,13.03,58.89,45.940416666666664
2004-09-22,10.94,123.45,47.196666666666665
2004-09-23,18.88,321.0,124.23416666666667
2004-09-24,28.87,404.87,94.29291666666667
2004-09-25,11.63,52.47,39.22166666666667
2004-09-26,11.82,244.73,60.89625
2004-09-27,20.23,286.01,78.51083333333334
2004-09-28,19.9,245.49,86.89708333333334
2004-09-29,33.77,266.8,75.0975
2004-09-30,10.94,186.01,70.22916666666667
2004-10-01,10.93,104.98,45.895833333333336
2004-10-02,10.89,52.84,29.619583333333335
2004-10-03,10.78,163.88,35.26416666666667
2004-10-04,10.49,90.0,37.96083333333333
2004-10-05,18.53,271.19,64.77083333333333
2004-10-06,19.56,90.0,47.79125
2004-10-07,14.95,201.54,54.19916666666666
2004-10-08,10.49,149.51,50.49041666666667
2004-10-09,10.19,51.18,24.117499999999996
2004-10-10,12.57,90.8,34.89958333333333
2004-10-11,10.72,81.69,36.29208333333333
2004-10-12,10.49,154.6,46.727916666666665
2004-10-13,7.09,63.55,31.12125
2004-10-14,10.49,94.11,42.19875
2004-10-15,8.01,270.4,58.879999999999995
2004-10-16,10.49,301.24,68.56458333333333
2004-10-17,33.39,165.0,73.15916666666666
2004-10-18,26.16,100.0,63.36875
2004-10-19,31.49,440.04,91.02333333333333
2004-10-20,13.46,558.38,165.465
2004-10-21,23.9,202.4,75.91291666666666
2004-10-22,29.02,189.6,72.15666666666667
2004-10-23,10.41,209.07,72.48916666666666
2004-10-24,17.11,125.15,47.559583333333336
2004-10-25,15.16,168.83,64.29958333333333
2004-10-26,22.93,136.35,84.82541666666667
2004-10-27,10.49,117.03,71.245
2004-10-28,10.49,111.27,61.855
2004-10-29,10.49,71.68,39.191250000000004
2004-10-30,10.49,68.71,34.532916666666665
2004-10-31,17.04,241.99,66.69279999999999
2004-11-01,13.09,754.12,111.80583333333334
2004-11-02,10.49,166.5,49.72416666666667
2004-11-03,10.49,343.7,79.29708333333333
2004-11-04,13.18,167.2,68.23333333333333
2004-11-05,10.49,74.61,46.74208333333333
2004-11-06,10.49,79.19,35.815416666666664
2004-11-07,14.09,410.51,88.01708333333333
2004-11-08,10.49,79.89,48.51583333333334
2004-11-09,10.49,65.58,35.78916666666667
2004-11-10,10.49,115.22,44.98041666666666
2004-11-11,10.49,152.76,53.18291666666667
2004-11-12,10.49,52.36,35.86875
2004-11-13,10.49,48.43,16.79791666666667
2004-11-14,7.09,48.22,13.441666666666668
2004-11-15,7.09,139.19,38.61875
2004-11-16,10.73,105.16,39.59166666666666
2004-11-17,7.91,124.63,30.390833333333333
2004-11-18,7.09,50.52,21.188333333333333
2004-11-19,5.32,54.12,26.97125
2004-11-20,10.49,53.83,22.173333333333332
2004-11-21,9.81,53.5,26.63291666666667
2004-11-22,10.49,208.18,35.096250000000005
2004-11-23,11.23,170.64,47.969166666666666
2004-11-24,10.8,60.02,33.711666666666666
2004-11-25,22.93,158.16,44.07541666666666
2004-11-26,22.68,113.77,42.790416666666665
2004-11-27,22.9,162.67,56.390833333333326
2004-11-28,10.18,204.96,34.31875
2004-11-29,7.91,492.98,62.41833333333333
2004-11-30,7.24,179.0,33.3975
2004-12-01,7.07,498.61,95.38958333333333
2004-12-02,10.54,669.3,110.21999999999998
2004-12-03,10.54,393.4,73.64041666666667
2004-12-04,10.54,258.16,68.16208333333334
2004-12-05,10.54,302.82,78.80166666666666
2004-12-06,28.75,681.75,135.50041666666667
2004-12-07,21.43,149.41,67.80708333333334
2004-12-08,10.54,95.47,45.98041666666666
2004-12-09,10.54,341.1,67.74416666666667
2004-12-10,9.55,587.99,110.70166666666667
2004-12-11,18.94,572.77,111.07208333333334
2004-12-12,47.75,650.97,121.65750000000001
2004-12-13,35.58,154.21,80.00291666666666
2004-12-14,10.49,805.87,94.87458333333332
2004-12-15,7.07,119.6,28.542083333333334
2004-12-16,7.07,71.09,22.254166666666666
2004-12-17,5.42,63.59,18.7175
2004-12-18,7.07,205.04,30.87
2004-12-19,0.0,10.54,7.133333333333334
2004-12-20,0.0,91.7,25.81041666666667
2004-12-21,10.18,261.04,60.18625
2004-12-22,10.54,339.95,75.28125
2004-12-23,10.54,119.99,55.04083333333333
2004-12-24,9.18,361.64,56.36541666666667
2004-12-25,8.65,227.49,37.60041666666667
2004-12-26,8.64,341.99,68.19875
2004-12-27,9.11,219.0,49.973749999999995
2004-12-28,8.97,60.8,19.94708333333333
2004-12-29,9.39,88.6,41.74916666666667
2004-12-30,10.54,136.07,49.45583333333334
2004-12-31,10.54,81.05,40.38666666666666
2005-01-01,10.33,106.2,20.936666666666667
2005-01-02,10.84,88.83,21.266666666666666
