Date,Clean_Solar_Generation,Trend_Seasonal_Component
2/21/2022,386.5930326,1228.768119
2/22/2022,516.2382186,1262.955145
2/23/2022,643.192755,1297.41757
2/24/2022,952.8170615,1332.110419
2/25/2022,2148.808191,1366.987675
2/26/2022,2051.193348,1402.002412
2/27/2022,1614.361803,1437.106924
2/28/2022,933.7132592,1472.252866
3/1/2022,955.4304805,1507.391406
3/2/2022,208.7280513,1542.473364
3/3/2022,274.7937726,1577.449376
3/4/2022,617.8427669,1612.270048
3/5/2022,1439.798587,1646.886114
3/6/2022,2267.658674,1681.248605
3/7/2022,1169.622757,1715.309011
3/8/2022,1963.479627,1749.01945
3/9/2022,2408.705848,1782.332833
3/10/2022,2625.625786,1815.203037
3/11/2022,2347.150457,1847.585066
3/12/2022,1431.844084,1879.435224
3/13/2022,2418.967341,1910.711277
3/14/2022,1969.50741,1941.372614
3/15/2022,2185.047177,1971.380413
3/16/2022,2535.085615,2000.697789
3/17/2022,2452.460957,2029.289954
3/18/2022,2216.880791,2057.124361
3/19/2022,2176.323738,2084.170847
3/20/2022,1839.987466,2110.401767
3/21/2022,3002.778384,2135.792128
3/22/2022,2712.769017,2160.31971
3/23/2022,1477.851366,2183.96518
3/24/2022,1989.168021,2206.712201
3/25/2022,2026.113627,2228.547529
3/26/2022,2491.398897,2249.461105
3/27/2022,2834.19073,2269.446132
3/28/2022,2219.930125,2288.499148
3/29/2022,2914.940781,2306.620083
3/30/2022,2780.652252,2323.81231
3/31/2022,2182.373291,2340.082686
4/1/2022,2653.426007,2355.441571
4/2/2022,1577.110359,2369.902854
4/3/2022,1673.864025,2383.483948
4/4/2022,1959.0518,2396.205789
4/5/2022,2162.925293,2408.09281
4/6/2022,2880.500941,2419.172916
4/7/2022,3105.337188,2429.477433
4/8/2022,2206.351154,2439.041059
4/9/2022,1867.692077,2447.901789
4/10/2022,2825.786281,2456.100842
4/11/2022,3089.634109,2463.682564
4/12/2022,1399.570642,2470.694327
4/13/2022,1882.391021,2477.186416
4/14/2022,1703.21511,2483.211898
4/15/2022,2278.420182,2488.82649
4/16/2022,3171.853765,2494.088411
4/17/2022,2887.944565,2499.058221
4/18/2022,3164.536775,2503.798659
4/19/2022,1648.429469,2508.374463
4/20/2022,2536.260953,2512.852185
4/21/2022,2552.304227,2517.300001
4/22/2022,2184.243794,2521.787506
4/23/2022,3137.399999,2526.385505
4/24/2022,3544.688326,2531.165804
4/25/2022,3341.968828,2536.200983
4/26/2022,1146.893758,2541.564176
4/27/2022,2362.175129,2547.328834
4/28/2022,2448.372176,2553.568498
4/29/2022,2910.143923,2560.356558
4/30/2022,3063.352498,2567.766017
5/1/2022,2534.456065,2575.869245
5/2/2022,2675.985446,2584.737744
5/3/2022,3522.754764,2594.441902
5/4/2022,2077.40727,2605.050755
5/5/2022,1720.506881,2616.631747
5/6/2022,3445.98138,2629.250497
5/7/2022,2492.136232,2642.97056
5/8/2022,2573.955175,2657.853205
5/9/2022,2448.392342,2673.957186
5/10/2022,3075.162552,2691.338527
5/11/2022,3411.404549,2710.050305
5/12/2022,2624.431172,2730.142454
5/13/2022,2351.868402,2751.661556
5/14/2022,3419.638271,2774.650666
5/15/2022,3947.428312,2799.14912
5/16/2022,3428.310062,2825.192375
5/17/2022,2606.857977,2852.811846
5/18/2022,2924.187787,2882.034759
5/19/2022,900.5442169,2912.884014
5/20/2022,2219.06235,2945.378065
5/21/2022,3320.53816,2979.530804
5/22/2022,4214.728591,3015.351466
5/23/2022,4273.072253,3052.844543
5/24/2022,3689.28347,3092.009716
5/25/2022,3651.601095,3132.841795
5/26/2022,4310.500972,3175.330681
5/27/2022,3156.055552,3219.461336
5/28/2022,3708.086039,3265.213773
5/29/2022,3173.509826,3312.563057
5/30/2022,2600.961885,3361.479327
5/31/2022,5108.540517,3411.927824
6/1/2022,4462.962753,3463.868943
6/2/2022,5470.654131,3517.258295
6/3/2022,4676.558537,3572.046787
6/4/2022,2640.189175,3628.180716
6/5/2022,2336.142957,3685.601873
6/6/2022,2548.286065,3744.247671
6/7/2022,2597.614288,3804.051275
6/8/2022,3645.002045,3864.941758
6/9/2022,4553.844313,3926.844263
6/10/2022,4387.167102,3989.680175
6/11/2022,3279.712444,4053.367314
6/12/2022,4501.367754,4117.820135
6/13/2022,863.6028177,4182.949937
6/14/2022,1367.621144,4248.665087
6/15/2022,2193.949738,4314.87125
6/16/2022,4140.021814,4381.471635
6/17/2022,4191.670316,4448.367237
6/18/2022,3402.164665,4515.457102
6/19/2022,3377.446657,4582.638588
6/20/2022,1740.546691,4649.807635
6/21/2022,4976.461742,4716.859044
6/22/2022,4871.337836,4783.686752
6/23/2022,5083.102242,4850.184124
6/24/2022,1821.091745,4916.244232
6/25/2022,6392.130889,4981.760148
6/26/2022,6898.567891,5046.625235
6/27/2022,6805.287765,5110.733431
6/28/2022,5978.884785,5173.979543
6/29/2022,5164.664552,5236.259532
6/30/2022,6382.100444,5297.470797
7/1/2022,6218.469383,5357.512455
7/2/2022,4771.043742,5416.28562
7/3/2022,2002.713908,5473.693669
7/4/2022,2184.306236,5529.642511
7/5/2022,7141.576246,5584.040843
7/6/2022,4805.87824,5636.800398
7/7/2022,6010.060165,5687.836186
7/8/2022,7166.656562,5737.066729
7/9/2022,6994.009397,5784.414275
7/10/2022,5755.027369,5829.805016
7/11/2022,6616.462965,5873.169281
7/12/2022,7068.232757,5914.441722
7/13/2022,4526.355212,5953.561493
7/14/2022,7544.444034,5990.472402
7/15/2022,7320.024266,6025.123065
7/16/2022,7873.113993,6057.46703
7/17/2022,7557.664713,6087.462901
7/18/2022,1537.774483,6115.074432
7/19/2022,7765.760454,6140.270621
7/20/2022,8074.101453,6163.025772
7/21/2022,8141.557497,6183.319556
7/22/2022,5747.196315,6201.137046
7/23/2022,6982.788657,6216.468737
7/24/2022,7358.585588,6229.310556
7/25/2022,3750.563867,6239.663845
7/26/2022,5896.67769,6247.535337
7/27/2022,6620.382896,6252.937113
7/28/2022,8259.927126,6255.88654
7/29/2022,6105.693654,6256.406194
7/30/2022,6934.925984,6254.523772
7/31/2022,7737.559486,6250.271983
8/1/2022,7473.61346,6243.688427
8/2/2022,6555.98526,6234.815456
8/3/2022,5362.780956,6223.700028
8/4/2022,6248.256666,6210.39354
8/5/2022,7076.709866,6194.951648
8/6/2022,7866.560686,6177.434085
8/7/2022,7624.144882,6157.90445
8/8/2022,7325.222457,6136.430002
8/9/2022,7409.15708,6113.081434
8/10/2022,2310.045513,6087.932639
8/11/2022,6994.408869,6061.060471
8/12/2022,6686.657462,6032.54449
8/13/2022,6820.870444,6002.466708
8/14/2022,7837.451471,5970.911326
8/15/2022,7021.865817,5937.964458
8/16/2022,6760.208612,5903.713863
8/17/2022,7156.309643,5868.248665
8/18/2022,7448.551314,5831.659067
8/19/2022,7007.317878,5794.036075
8/20/2022,6390.224767,5755.471209
8/21/2022,5762.915705,5716.056219
8/22/2022,5299.642466,5675.882801
8/23/2022,3634.624831,5635.042319
8/24/2022,4642.292688,5593.62552
8/25/2022,3658.119877,5551.722262
8/26/2022,3288.65806,5509.421241
8/27/2022,2429.490163,5466.809726
8/28/2022,3354.731014,5423.9733
8/29/2022,3475.715493,5380.995604
8/30/2022,3955.407814,5337.958098
8/31/2022,3993.728655,5294.93982
9/1/2022,3365.044979,5252.01716
9/2/2022,3976.769035,5209.263646
9/3/2022,3089.176626,5166.749737
9/4/2022,2742.843951,5124.542628
9/5/2022,3085.779716,5082.706069
9/6/2022,3594.102103,5041.300197
9/7/2022,3544.937431,5000.381376
9/8/2022,2624.770055,4960.00206
9/9/2022,4539.905066,4920.210659
9/10/2022,5227.73126,4881.05143
9/11/2022,4777.517173,4842.564377
9/12/2022,1819.930159,4804.785165
9/13/2022,2654.840098,4767.745057
9/14/2022,6052.397156,4731.470854
9/15/2022,5892.804078,4695.984866
9/16/2022,3959.704564,4661.304886
9/17/2022,6178.373152,4627.444184
9/18/2022,5510.296055,4594.411524
9/19/2022,3256.636108,4562.211182
9/20/2022,6246.398224,4530.842994
9/21/2022,6844.313926,4500.302412
9/22/2022,1655.668902,4470.580573
9/23/2022,4612.432622,4441.664394
9/24/2022,6324.833679,4413.536665
9/25/2022,5690.210655,4386.176171
9/26/2022,5819.667028,4359.557822
9/27/2022,5513.639981,4333.652793
9/28/2022,5206.189267,4308.428683
9/29/2022,2964.494482,4283.84968
9/30/2022,2752.480404,4259.876743
10/1/2022,6285.125601,4236.467795
10/2/2022,5840.114027,4213.577917
10/3/2022,6329.111181,4191.159565
10/4/2022,6390.121458,4169.162787
10/5/2022,5577.321999,4147.535449
10/6/2022,6227.096415,4126.223472
10/7/2022,5873.16939,4105.171072
10/8/2022,6609.943493,4084.321006
10/9/2022,6393.556446,4063.614827
10/10/2022,3753.044622,4042.993132
10/11/2022,6189.85794,4022.39583
10/12/2022,5144.813098,4001.762394
10/13/2022,6240.378526,3981.032129
10/14/2022,3530.337325,3960.14443
10/15/2022,6004.840631,3939.039046
10/16/2022,6039.015295,3917.65634
10/17/2022,5664.560276,3895.937544
10/18/2022,5415.71343,3873.82502
10/19/2022,5434.814353,3851.262504
10/20/2022,2189.860291,3828.195356
10/21/2022,694.8197095,3804.570799
10/22/2022,819.9206791,3780.338153
10/23/2022,979.9324344,3755.449061
10/24/2022,4121.579756,3729.857708
10/25/2022,3735.001832,3703.52103
10/26/2022,4993.406705,3676.398916
10/27/2022,2590.525514,3648.454396
10/28/2022,2081.35852,3619.653823
10/29/2022,3299.356736,3589.967038
10/30/2022,1020.632234,3559.367531
10/31/2022,1677.100864,3527.83258
11/1/2022,602.090436,3495.343387
11/2/2022,996.5659299,3461.885195
11/3/2022,4178.80693,3427.447388
11/4/2022,3560.825822,3392.023591
11/5/2022,1271.785369,3355.611736
11/6/2022,2354.520196,3318.214134
11/7/2022,1138.471707,3279.837513
11/8/2022,3785.21442,3240.493061
11/9/2022,2440.675296,3200.196436
11/10/2022,3930.367574,3158.967773
11/11/2022,4285.998601,3116.831672
11/12/2022,2285.588894,3073.817172
11/13/2022,3540.990191,3029.95771
11/14/2022,4367.937987,2985.291065
11/15/2022,3198.905556,2939.85929
11/16/2022,1611.350676,2893.708627
11/17/2022,3844.887206,2846.889411
11/18/2022,4053.04983,2799.455959
11/19/2022,3800.142301,2751.466448
11/20/2022,1955.965098,2702.982774
11/21/2022,3703.59332,2654.070413
11/22/2022,1438.143501,2604.798253
11/23/2022,3112.256908,2555.238427
11/24/2022,593.8935436,2505.466133
11/25/2022,1838.415197,2455.559442
11/26/2022,3521.903079,2405.599099
11/27/2022,689.2458849,2355.668312
11/28/2022,1279.679725,2305.852539
11/29/2022,2870.589718,2256.239266
11/30/2022,922.5318756,2206.91777
12/1/2022,1310.176176,2157.978894
12/2/2022,1926.105806,2109.514797
12/3/2022,3239.763155,2061.618718
12/4/2022,2889.903474,2014.384723
12/5/2022,327.9134387,1967.907457
12/6/2022,485.7889441,1922.281893
12/7/2022,2425.105942,1877.60308
12/8/2022,1885.942579,1833.965885
12/9/2022,2836.912829,1791.464751
12/10/2022,1814.274112,1750.193434
12/11/2022,1027.811358,1710.244767
12/12/2022,1291.329644,1671.710404
12/13/2022,2816.501505,1634.680588
12/14/2022,1225.960302,1599.243904
12/15/2022,2396.040544,1565.487058
12/16/2022,1069.040089,1533.49464
12/17/2022,1133.288639,1503.348913
12/18/2022,1178.92498,1475.129597
12/19/2022,2435.096362,1448.913665
12/20/2022,584.394604,1424.775145
12/21/2022,1028.104706,1402.784937
12/22/2022,1962.799133,1383.010632
12/23/2022,686.4258256,1365.516345
12/24/2022,1313.549481,1350.362559
12/25/2022,2234.60363,1337.605974
12/26/2022,1065.993206,1327.299377
12/27/2022,323.7548846,1319.491514
12/28/2022,714.9478757,1314.226982
12/29/2022,1956.310624,1311.546122
12/30/2022,1731.456307,1311.484939
12/31/2022,2403.649016,1314.075019
1/1/2023,3078.886677,1319.343473
1/2/2023,3029.692122,1327.312881
1/3/2023,3127.706065,1338.001258
1/4/2023,3441.354946,1351.422027
1/5/2023,2032.733273,1367.584008
1/6/2023,3067.384834,1386.491416
1/7/2023,2101.743965,1408.143877
1/8/2023,1179.593983,1432.536449
1/9/2023,3078.217233,1459.659663
1/10/2023,2937.996563,1489.49957
1/11/2023,2181.522633,1522.037799
1/12/2023,1129.79837,1557.251632
1/13/2023,1911.205859,1595.114088
1/14/2023,2321.537629,1635.594012
1/15/2023,526.1778788,1678.656178
1/16/2023,701.2654895,1724.261409
1/17/2023,1230.423753,1772.366691
1/18/2023,2913.810324,1822.925309
1/19/2023,2135.405355,1875.886986
1/20/2023,2223.124553,1931.198029
1/21/2023,3529.912639,1988.801483
1/22/2023,963.8777701,2048.637295
1/23/2023,1804.714201,2110.642477
1/24/2023,1617.822302,2174.751284
1/25/2023,960.7031016,2240.895386
1/26/2023,2683.675336,2309.004053
1/27/2023,357.430343,2379.004341
1/28/2023,2043.525178,2450.82128
1/29/2023,3265.404106,2524.378062
1/30/2023,2012.282831,2599.596241
1/31/2023,1976.996299,2676.395919
2/1/2023,1227.729726,2754.695948
2/2/2023,1047.813965,2834.414118
2/3/2023,2429.750818,2915.467358
2/4/2023,3573.635456,2997.771923
2/5/2023,2199.049075,3081.243589
2/6/2023,3900.088554,3165.797842
2/7/2023,909.8090315,3251.35006
2/8/2023,2957.046581,3337.815703
2/9/2023,3864.882108,3425.110485
2/10/2023,4534.858145,3513.150552
2/11/2023,4896.720851,3601.852652
2/12/2023,3617.463931,3691.134299
2/13/2023,1555.375807,3780.913931
2/14/2023,5085.641055,3871.111066
2/15/2023,4975.934225,3961.646446
2/16/2023,2620.638821,4052.442178
2/17/2023,2827.159771,4143.421866
2/18/2023,4121.214526,4234.51074
2/19/2023,4166.149609,4325.635771
2/20/2023,1574.123376,4416.725784
2/21/2023,2478.73855,4507.711557
2/22/2023,2904.017201,4598.525922
2/23/2023,3166.667842,4689.103847
2/24/2023,4738.012857,4779.382516
2/25/2023,5356.490222,4869.301401
2/26/2023,4370.166074,4958.80232
2/27/2023,6826.75539,5047.829496
2/28/2023,3364.203421,5136.329598
3/1/2023,5869.918998,5224.251783
3/2/2023,6419.426962,5311.54772
3/3/2023,6485.791923,5398.171618
3/4/2023,8284.308797,5484.080233
3/5/2023,2615.467348,5569.232882
3/6/2023,3779.721345,5653.591432
3/7/2023,5823.218122,5737.1203
3/8/2023,3943.170244,5819.786436
3/9/2023,6481.224658,5901.559296
3/10/2023,3282.935697,5982.410818
3/11/2023,7215.559349,6062.315387
3/12/2023,7774.27128,6141.249795
3/13/2023,5438.892757,6219.193191
3/14/2023,7778.14817,6296.127034
3/15/2023,7287.74278,6372.035038
3/16/2023,9217.895179,6446.903107
3/17/2023,9332.087724,6520.719276
3/18/2023,7731.406947,6593.473639
3/19/2023,9348.542206,6665.158277
3/20/2023,8702.458746,6735.76719
3/21/2023,8719.853767,6805.296212
3/22/2023,7471.366009,6873.742937
3/23/2023,9027.561995,6941.106636
3/24/2023,8375.570403,7007.388177
3/25/2023,6629.903683,7072.589937
3/26/2023,7428.754417,7136.715723
3/27/2023,6145.420577,7199.770682
3/28/2023,9915.810811,7261.761223
3/29/2023,9848.287806,7322.694926
3/30/2023,9292.550507,7382.580463
3/31/2023,8912.487827,7441.427512
4/1/2023,6295.176559,7499.246679
4/2/2023,4079.650899,7556.049413
4/3/2023,4741.262367,7611.847934
4/4/2023,5567.090799,7666.65515
4/5/2023,9864.528869,7720.484589
4/6/2023,10508.48106,7773.35032
4/7/2023,8343.723637,7825.266893
4/8/2023,8279.195795,7876.249263
4/9/2023,5359.325459,7926.312736
4/10/2023,6373.033033,7975.4729
4/11/2023,7597.418196,8023.745574
4/12/2023,5874.98145,8071.146749
4/13/2023,7109.175266,8117.692543
4/14/2023,9006.911211,8163.399148
4/15/2023,10495.97746,8208.282789
4/16/2023,9176.691623,8252.359682
4/17/2023,7493.761127,8295.645999
4/18/2023,7249.919492,8338.157831
4/19/2023,1935.557339,8379.911157
4/20/2023,3369.295683,8420.921822
4/21/2023,4514.374948,8461.205505
4/22/2023,9412.989067,8500.777704
4/23/2023,8601.673602,8539.653711
4/24/2023,6757.25613,8577.848603
4/25/2023,8312.766206,8615.377224
4/26/2023,6173.219672,8652.254178
4/27/2023,10084.44158,8688.493817
4/28/2023,9881.187816,8724.110236
4/29/2023,11223.30658,8759.117271
4/30/2023,11365.52878,8793.528491
5/1/2023,10727.27739,8827.357204
5/2/2023,11601.11215,8860.61645
5/3/2023,11422.63478,8893.319007
5/4/2023,9170.143038,8925.477393
5/5/2023,9390.047966,8957.103866
5/6/2023,3225.791602,8988.210429
5/7/2023,6873.003099,9018.808835
5/8/2023,8713.003546,9048.910587
5/9/2023,8444.001906,9078.526946
5/10/2023,9204.695716,9107.66893
5/11/2023,7515.413959,9136.347319
5/12/2023,10895.28577,9164.572657
5/13/2023,12184.41095,9192.355249
5/14/2023,10401.01073,9219.705167
5/15/2023,11332.21336,9246.632244
5/16/2023,9154.012084,9273.146072
5/17/2023,7181.068443,9299.255998
5/18/2023,12355.03849,9324.971118
5/19/2023,10452.62654,9350.30027
5/20/2023,8155.924579,9375.252023
5/21/2023,10584.28578,9399.834667
5/22/2023,7059.931108,9424.056196
5/23/2023,11380.50859,9447.924298
5/24/2023,7792.231098,9471.446333
5/25/2023,7997.163693,9494.629315
5/26/2023,10730.70271,9517.479891
5/27/2023,7454.983416,9540.004316
5/28/2023,11523.56546,9562.20843
5/29/2023,9883.498872,9584.097625
5/30/2023,12745.91597,9605.676824
5/31/2023,10271.82414,9626.95044
6/1/2023,4369.043882,9647.922354
6/2/2023,10911.12364,9668.595872
6/3/2023,5258.070406,9688.973695
6/4/2023,12748.87004,9709.05788
6/5/2023,12605.90557,9728.849803
6/6/2023,8613.056437,9748.350119
6/7/2023,12463.17549,9767.558728
6/8/2023,10734.50527,9786.474728
6/9/2023,8731.071048,9805.096382
6/10/2023,10202.57246,9823.421076
6/11/2023,9547.938114,9841.445277
6/12/2023,10885.1265,9859.164501
6/13/2023,12205.54358,9876.573266
6/14/2023,4376.918877,9893.665063
6/15/2023,8104.464826,9910.432318
6/16/2023,11008.41631,9926.866357
6/17/2023,9515.221482,9942.957373
6/18/2023,4882.683789,9958.6944
6/19/2023,10334.98661,9974.065282
6/20/2023,5626.865794,9989.056648
6/21/2023,10923.66834,10003.65389
6/22/2023,13183.80253,10017.84116
6/23/2023,12825.87596,10031.60131
6/24/2023,11532.13038,10044.91594
6/25/2023,10376.68531,10057.76534
6/26/2023,11997.9339,10070.12853
6/27/2023,10220.22854,10081.9832
6/28/2023,10264.84292,10093.3058
6/29/2023,12194.06529,10104.07146
6/30/2023,9474.984315,10114.25406
7/1/2023,12422.54701,10123.82625
7/2/2023,10039.11074,10132.75944
7/3/2023,8678.405198,10141.02388
7/4/2023,8595.94628,10148.58862
7/5/2023,12218.32769,10155.42163
7/6/2023,9215.664182,10161.48981
7/7/2023,9661.835807,10166.75902
7/8/2023,12277.61832,10171.1942
7/9/2023,11768.21836,10174.75934
7/10/2023,9584.07677,10177.41764
7/11/2023,8951.379421,10179.13153
7/12/2023,9071.776681,10179.86274
7/13/2023,6492.07484,10179.57244
7/14/2023,8273.416083,10178.22125
7/15/2023,9460.47466,10175.7694
7/16/2023,11037.39936,10172.17679
7/17/2023,8369.768136,10167.40309
7/18/2023,9903.379769,10161.40789
7/19/2023,10192.24746,10154.15073
7/20/2023,11037.95749,10145.59129
7/21/2023,9955.562722,10135.68948
7/22/2023,12373.2933,10124.40553
7/23/2023,12205.26094,10111.70015
7/24/2023,10700.37956,10097.53463
7/25/2023,10216.63885,10081.871
7/26/2023,11879.33724,10064.67212
7/27/2023,9111.10167,10045.9018
7/28/2023,4887.010041,10025.52499
7/29/2023,10915.38281,10003.50786
7/30/2023,9483.318194,9979.817916
7/31/2023,12377.17082,9954.424186
8/1/2023,12679.78337,9927.2973
8/2/2023,10663.0764,9898.409633
8/3/2023,11919.68181,9867.735431
8/4/2023,10632.724,9835.250927
8/5/2023,8252.872779,9800.934463
8/6/2023,10879.96594,9764.766608
8/7/2023,9851.782579,9726.730264
8/8/2023,8288.207119,9686.810778
8/9/2023,5829.84019,9644.996043
8/10/2023,8319.669667,9601.276598
8/11/2023,11136.54473,9555.645714
8/12/2023,6778.086351,9508.099488
8/13/2023,11988.54092,9458.636918
8/14/2023,11689.87075,9407.259976
8/15/2023,11059.673,9353.973675
8/16/2023,10945.39597,9298.786127
8/17/2023,9217.325868,9241.708595
8/18/2023,6382.616547,9182.755532
8/19/2023,7776.17564,9121.944618
8/20/2023,5691.675382,9059.296785
8/21/2023,3316.27931,8994.836233
8/22/2023,4577.975164,8928.590437
8/23/2023,9502.570126,8860.590147
8/24/2023,9105.721276,8790.869375
8/25/2023,10261.21318,8719.465374
8/26/2023,11323.52443,8646.418612
8/27/2023,10698.96067,8571.772726
8/28/2023,10989.44878,8495.574476
8/29/2023,9648.588065,8417.873688
8/30/2023,4782.559974,8338.72318
8/31/2023,4606.657035,8258.178687
9/1/2023,9098.202773,8176.298772
9/2/2023,8922.17212,8093.144731
9/3/2023,6164.639456,8008.780486
9/4/2023,2247.81213,7923.272469
9/5/2023,8319.928532,7836.689498
9/6/2023,6051.477435,7749.102648
9/7/2023,10711.67644,7660.58511
9/8/2023,4145.109198,7571.212041
9/9/2023,9771.499897,7481.060413
9/10/2023,11214.34994,7390.208846
9/11/2023,9111.237317,7298.737446
9/12/2023,8846.706928,7206.727625
9/13/2023,6433.768685,7114.261922
9/14/2023,10620.86159,7021.42382
9/15/2023,10724.16904,6928.297555
9/16/2023,10713.94502,6834.967922
9/17/2023,5495.8088,6741.520077
9/18/2023,6870.68871,6648.039337
9/19/2023,6226.035901,6554.610979
9/20/2023,5087.323246,6461.320035
9/21/2023,9958.939084,6368.251086
9/22/2023,6010.681876,6275.488057
9/23/2023,7900.354124,6183.114009
9/24/2023,7220.215702,6091.210939
9/25/2023,5991.771506,5999.859572
9/26/2023,6362.567114,5909.139163
9/27/2023,5601.708772,5819.127295
9/28/2023,7242.650869,5729.899688
9/29/2023,7195.086622,5641.530004
9/30/2023,1319.687593,5554.089662
10/1/2023,2147.667297,5467.647659
10/2/2023,4240.02715,5382.27039
10/3/2023,5751.085331,5298.021481
10/4/2023,2246.977796,5214.961628
10/5/2023,3625.831368,5133.148439
10/6/2023,7967.869539,5052.636294
10/7/2023,7976.719181,4973.476198
10/8/2023,7820.826655,4895.71566
10/9/2023,7607.729262,4819.398569
10/10/2023,3932.898304,4744.565085
10/11/2023,1938.000035,4671.251542
10/12/2023,1499.44155,4599.490357
10/13/2023,1842.054524,4529.309953
10/14/2023,5969.495223,4460.734694
10/15/2023,6072.674864,4393.78483
10/16/2023,2765.316929,4328.476452
10/17/2023,3834.973407,4264.821463
10/18/2023,2288.617476,4202.827561
10/19/2023,6493.445191,4142.498228
10/20/2023,3708.677172,4083.832741
10/21/2023,2347.942654,4026.826186
10/22/2023,1181.201841,3971.469492
10/23/2023,477.0193968,3917.74947
10/24/2023,1487.985452,3865.648873
10/25/2023,1823.788226,3815.146458
10/26/2023,2173.812637,3766.217071
10/27/2023,4152.561986,3718.831732
10/28/2023,2513.737901,3672.957742
10/29/2023,6610.825735,3628.558794
10/30/2023,6197.727834,3585.595098
10/31/2023,5503.237107,3544.023517
11/1/2023,4977.858226,3503.797711
11/2/2023,1599.666241,3464.868292
11/3/2023,4495.286225,3427.182987
11/4/2023,663.6072627,3390.686814
11/5/2023,2157.346268,3355.32226
11/6/2023,3348.583442,3321.029469
11/7/2023,1521.439855,3287.746441
11/8/2023,4418.546303,3255.409232
11/9/2023,4667.732144,3223.952162
11/10/2023,4302.061857,3193.30803
11/11/2023,3442.818566,3163.408328
11/12/2023,4447.556555,3134.183469
11/13/2023,4391.609513,3105.563004
11/14/2023,4813.968445,3077.475857
11/15/2023,911.2357882,3049.850548
11/16/2023,4496.265218,3022.615427
11/17/2023,4859.660319,2995.698903
11/18/2023,4384.829556,2969.029672
11/19/2023,3971.314771,2942.536949
11/20/2023,4595.542168,2916.150694
11/21/2023,720.1647168,2889.801834
11/22/2023,1754.186501,2863.422486
11/23/2023,727.4548655,2836.946175
11/24/2023,4486.463926,2810.308041
11/25/2023,2757.357559,2783.445052
11/26/2023,3099.602924,2756.296199
11/27/2023,1820.448483,2728.802695
11/28/2023,4520.235377,2700.908155
11/29/2023,2835.154196,2672.558782
11/30/2023,2464.251404,2643.703531
12/1/2023,2319.607476,2614.294273
12/2/2023,1596.839533,2584.285945
12/3/2023,2573.419745,2553.636691
12/4/2023,2588.654086,2522.307995
12/5/2023,993.3757362,2490.264798
12/6/2023,2399.032369,2457.475608
12/7/2023,383.0251711,2423.912595
12/8/2023,509.9542819,2389.55168
12/9/2023,925.8321247,2354.372603
12/10/2023,3289.675271,2318.358985
12/11/2023,1534.566789,2281.498375
12/12/2023,3883.424906,2243.782287
12/13/2023,3363.946358,2205.206219
12/14/2023,978.7906047,2165.769662
12/15/2023,1700.997203,2125.476098
12/16/2023,2859.872017,2084.33298
12/17/2023,3297.362195,2042.351705
12/18/2023,507.4679442,1999.547571
12/19/2023,1209.080401,1955.939719
12/20/2023,2240.707529,1911.551069
12/21/2023,2298.932811,1866.408236
12/22/2023,3325.637982,1820.541444
12/23/2023,2359.435552,1773.984416
12/24/2023,4189.215053,1726.774268
12/25/2023,3890.450683,1678.951373
12/26/2023,3711.135686,1630.559235
12/27/2023,2932.484575,1581.644339
12/28/2023,3632.343161,1532.255997
12/29/2023,3417.202274,1482.446181
12/30/2023,3160.854955,1432.269358
12/31/2023,3204.4486,1381.7823
