Date,Daily Gas Generation,Trend + Seasonal Component
3/11/2017,115353.6116,103250.4156
3/12/2017,112012.3369,102850.5356
3/13/2017,109631.2015,102436.9569
3/14/2017,101724.8835,102009.9983
3/15/2017,92210.15203,101570.0096
3/16/2017,98533.27533,101117.3719
3/17/2017,99090.03908,100652.4965
3/18/2017,86952.01364,100175.8249
3/19/2017,90528.62765,99687.82788
3/20/2017,98157.29132,99189.00515
3/21/2017,96811.94898,98679.88441
3/22/2017,92508.36562,98161.02066
3/23/2017,89955.11537,97632.99526
3/24/2017,93817.03607,97096.41499
3/25/2017,86137.36211,96551.91102
3/26/2017,92600.10219,96000.13785
3/27/2017,100199.8027,95441.7721
3/28/2017,90554.27368,94877.5113
3/29/2017,89420.49775,94308.07265
3/30/2017,89467.19057,93734.19159
3/31/2017,88072.38377,93156.62052
4/1/2017,82535.59964,92576.12726
4/2/2017,83213.34569,91993.4936
4/3/2017,93850.42436,91409.51377
4/4/2017,91561.7479,90824.99289
4/5/2017,87636.73351,90240.74531
4/6/2017,88551.93783,89657.59302
4/7/2017,86777.73069,89076.36398
4/8/2017,82059.17327,88497.89043
4/9/2017,87320.35734,87923.0072
4/10/2017,88408.01867,87352.55
4/11/2017,89926.99339,86787.35367
4/12/2017,88151.09085,86228.25049
4/13/2017,84419.05419,85676.06843
4/14/2017,78343.69989,85131.62946
4/15/2017,80534.31297,84595.74779
4/16/2017,83680.46648,84069.2282
4/17/2017,86667.44903,83552.86437
4/18/2017,88372.28266,83047.43719
4/19/2017,84918.35846,82553.71315
4/20/2017,82528.83899,82072.44273
4/21/2017,86488.56814,81604.35881
4/22/2017,84388.02109,81150.17518
4/23/2017,84784.78912,80710.58502
4/24/2017,98605.49205,80286.25944
4/25/2017,95661.15995,79877.84613
4/26/2017,95644.63905,79485.96798
4/27/2017,87050.4234,79111.22181
4/28/2017,78468.55696,78754.17715
4/29/2017,73996.51127,78415.37502
4/30/2017,70137.54502,78095.3269
5/1/2017,77314.59382,77794.51365
5/2/2017,78784.84286,77513.38455
5/3/2017,73593.39932,77252.35641
5/4/2017,78279.72274,77011.81274
5/5/2017,72371.53274,76792.103
5/6/2017,71307.00899,76593.54197
5/7/2017,70752.38196,76416.4091
5/8/2017,80508.69839,76260.94803
5/9/2017,78561.18461,76127.36615
5/10/2017,76709.29734,76015.83427
5/11/2017,76183.27473,75926.48632
5/12/2017,75284.32887,75859.41916
5/13/2017,66252.4298,75814.69252
5/14/2017,69563.3682,75792.32893
5/15/2017,85914.51285,75792.31379
5/16/2017,79839.67115,75814.59552
5/17/2017,75663.75465,75859.08577
5/18/2017,85371.24978,75925.65974
5/19/2017,85391.29826,76014.1565
5/20/2017,78125.12625,76124.37951
5/21/2017,77446.18534,76256.09711
5/22/2017,82149.25658,76409.04314
5/23/2017,81576.39669,76582.91759
5/24/2017,73211.97837,76777.38737
5/25/2017,74645.35622,76992.08712
5/26/2017,82652.97247,77226.62007
5/27/2017,74829.44136,77480.55897
5/28/2017,76309.0262,77753.44714
5/29/2017,80721.46076,78044.79945
5/30/2017,84722.25659,78354.10351
5/31/2017,83279.66792,78680.82077
6/1/2017,81513.29534,79024.38775
6/2/2017,75915.65998,79384.2173
6/3/2017,77958.43245,79759.6999
6/4/2017,78837.54052,80150.20497
6/5/2017,83557.34466,80555.08226
6/6/2017,80030.45215,80973.66325
6/7/2017,83084.71808,81405.26255
6/8/2017,80598.30375,81849.17938
6/9/2017,78520.98296,82304.69905
6/10/2017,77738.69172,82771.0944
6/11/2017,74023.8467,83247.62736
6/12/2017,75840.69824,83733.55042
6/13/2017,74734.05905,84228.10817
6/14/2017,74380.1868,84730.53879
6/15/2017,78088.92692,85240.0756
6/16/2017,75495.72519,85755.94858
6/17/2017,78784.81354,86277.38583
6/18/2017,78214.09319,86803.6151
6/19/2017,80968.97863,87333.86526
6/20/2017,84219.80575,87867.36776
6/21/2017,84389.91402,88403.35807
6/22/2017,86535.62453,88941.07709
6/23/2017,90137.9983,89479.77254
6/24/2017,84610.22425,90018.70031
6/25/2017,85450.90293,90557.1258
6/26/2017,88571.51686,91094.3252
6/27/2017,85981.69617,91629.58672
6/28/2017,87828.04176,92162.21182
6/29/2017,88691.61433,92691.51638
6/30/2017,94674.14807,93216.83181
7/1/2017,94744.47196,93737.50612
7/2/2017,94564.85239,94252.90494
7/3/2017,95047.5786,94762.41251
7/4/2017,100066.8788,95265.43259
7/5/2017,105196.5422,95761.38934
7/6/2017,111402.4764,96249.72811
7/7/2017,115494.4982,96729.91623
7/8/2017,113963.2825,97201.44365
7/9/2017,108029.8672,97663.82366
7/10/2017,104028.3287,98116.59343
7/11/2017,100614.5855,98559.31452
7/12/2017,101486.4107,98991.57338
7/13/2017,100535.9414,99412.98176
7/14/2017,98617.05977,99823.177
7/15/2017,94383.1368,100221.8224
7/16/2017,90415.29022,100608.6074
7/17/2017,94475.1602,100983.2477
7/18/2017,94270.14593,101345.4855
7/19/2017,94333.33366,101695.0895
7/20/2017,93904.42624,102031.8548
7/21/2017,94729.23208,102355.603
7/22/2017,106838.5226,102666.1821
7/23/2017,111459.129,102963.4661
7/24/2017,116527.3512,103247.3549
7/25/2017,110697.3211,103517.7744
7/26/2017,107974.439,103774.6755
7/27/2017,106499.4486,104018.0343
7/28/2017,114447.8646,104247.8515
7/29/2017,113680.5683,104464.1518
7/30/2017,108952.6369,104666.9836
7/31/2017,111102.6771,104856.4186
8/1/2017,110678.1644,105032.5509
8/2/2017,115928.9623,105195.4965
8/3/2017,117226.5714,105345.3928
8/4/2017,102381.3272,105482.3977
8/5/2017,101561.256,105606.6892
8/6/2017,103461.951,105718.4643
8/7/2017,104350.5183,105817.9388
8/8/2017,103766.2277,105905.3457
8/9/2017,106274.8729,105980.9353
8/10/2017,107566.7488,106044.9736
8/11/2017,103091.9999,106097.7422
8/12/2017,102358.4766,106139.5367
8/13/2017,95373.04185,106170.6665
8/14/2017,97610.29641,106191.4536
8/15/2017,95265.91841,106202.2318
8/16/2017,95376.32779,106203.3458
8/17/2017,95742.30653,106195.1503
8/18/2017,100240.5765,106178.0093
8/19/2017,106086.5154,106152.295
8/20/2017,106423.348,106118.3869
8/21/2017,107732.5375,106076.6714
8/22/2017,109187.4121,106027.5402
8/23/2017,106092.2653,105971.39
8/24/2017,106416.0874,105908.6216
8/25/2017,105130.4195,105839.6388
8/26/2017,111873.8327,105764.8479
8/27/2017,109533.0953,105684.6567
8/28/2017,109614.4429,105599.4739
8/29/2017,113198.4999,105509.7081
8/30/2017,110343.8449,105415.7672
8/31/2017,106481.2937,105318.0578
9/1/2017,109341.6324,105216.9843
9/2/2017,108865.8284,105112.9484
9/3/2017,107553.151,105006.3484
9/4/2017,104961.1152,104897.5784
9/5/2017,107636.5908,104787.0281
9/6/2017,112064.3151,104675.0817
9/7/2017,109762.7034,104562.1181
9/8/2017,107290.6838,104448.5094
9/9/2017,102875.688,104334.6216
9/10/2017,101427.8933,104220.8131
9/11/2017,96164.81229,104107.4349
9/12/2017,97197.56769,103994.8299
9/13/2017,94442.25596,103883.3328
9/14/2017,93684.3071,103773.2696
9/15/2017,95014.18086,103664.9572
9/16/2017,93240.34279,103558.7034
9/17/2017,93165.84838,103454.8065
9/18/2017,97232.17958,103353.5551
9/19/2017,93296.59552,103255.2278
9/20/2017,97894.88725,103160.0933
9/21/2017,101901.6688,103068.4102
9/22/2017,107538.2421,102980.4265
9/23/2017,105601.9439,102896.3801
9/24/2017,102895.6141,102816.4986
9/25/2017,104879.2827,102740.9989
9/26/2017,106392.2096,102670.0877
9/27/2017,108521.9534,102603.9612
9/28/2017,109092.2253,102542.8052
9/29/2017,103776.3707,102486.7953
9/30/2017,101569.9124,102436.0968
10/1/2017,105773.5276,102390.865
10/2/2017,102171.2123,102351.2452
10/3/2017,97881.40372,102317.3729
10/4/2017,103034.4087,102289.3737
10/5/2017,102198.3029,102267.364
10/6/2017,100628.7382,102251.4508
10/7/2017,103611.3287,102241.7318
10/8/2017,99460.78008,102238.2961
10/9/2017,95751.531,102241.2238
10/10/2017,107089.9056,102250.5869
10/11/2017,103579.7988,102266.449
10/12/2017,102679.9945,102288.8656
10/13/2017,105866.3895,102317.8849
10/14/2017,105558.3881,102353.5472
10/15/2017,102044.7351,102395.8861
10/16/2017,100812.6475,102444.9278
10/17/2017,101313.6779,102500.6922
10/18/2017,108877.1138,102563.1927
10/19/2017,107303.5163,102632.4366
10/20/2017,107482.9497,102708.4254
10/21/2017,109822.7288,102791.1551
10/22/2017,103877.0674,102880.616
10/23/2017,105612.58,102976.7939
10/24/2017,97966.64197,103079.6694
10/25/2017,99984.55353,103189.2187
10/26/2017,102759.4445,103305.4136
10/27/2017,103538.9054,103428.2219
10/28/2017,104098.9045,103557.6074
10/29/2017,111419.6679,103693.5305
10/30/2017,106108.5176,103835.948
10/31/2017,102394.8815,103984.8134
11/1/2017,106495.0111,104140.0772
11/2/2017,105291.213,104301.6871
11/3/2017,105441.2345,104469.588
11/4/2017,108458.9013,104643.7223
11/5/2017,108852.7249,104824.0298
11/6/2017,110360.4535,105010.4483
11/7/2017,105964.1647,105202.9131
11/8/2017,109388.2162,105401.3577
11/9/2017,101430.2607,105605.7134
11/10/2017,98081.11417,105815.9097
11/11/2017,96623.07775,106031.8743
11/12/2017,92668.42614,106253.5329
11/13/2017,101004.7691,106480.8097
11/14/2017,110427.5858,106713.627
11/15/2017,112648.5242,106951.9055
11/16/2017,113323.5561,107195.564
11/17/2017,117973.9121,107444.5197
11/18/2017,106002.2959,107698.6881
11/19/2017,109361.4746,107957.9829
11/20/2017,120332.7042,108222.3157
11/21/2017,120016.7789,108491.5967
11/22/2017,111263.3201,108765.7338
11/23/2017,107257.485,109044.6328
11/24/2017,107677.2763,109328.1978
11/25/2017,104685.0408,109616.3302
11/26/2017,104367.5828,109908.9295
11/27/2017,103283.9064,110205.8925
11/28/2017,102534.9207,110507.1137
11/29/2017,97921.89022,110812.4847
11/30/2017,99447.56205,111121.8946
12/1/2017,110691.4248,111435.2292
12/2/2017,115650.088,111752.3717
12/3/2017,118200.6411,112073.2019
12/4/2017,116373.6976,112397.5961
12/5/2017,114441.4826,112725.4274
12/6/2017,116761.9932,113056.5653
12/7/2017,113903.8542,113390.8753
12/8/2017,115530.3883,113728.2192
12/9/2017,113652.8755,114068.4548
12/10/2017,111144.8745,114411.4355
12/11/2017,120232.4467,114757.0106
12/12/2017,111183.4656,115105.0249
12/13/2017,112490.6864,115455.3187
12/14/2017,113464.5989,115807.7276
12/15/2017,109230.6412,116162.0823
12/16/2017,109517.7639,116518.2087
12/17/2017,107605.4859,116875.9277
12/18/2017,113344.2231,117235.0553
12/19/2017,123132.6275,117595.402
12/20/2017,122358.0624,117956.7734
12/21/2017,117011.6449,118318.9697
12/22/2017,127999.4091,118681.7859
12/23/2017,118302.6416,119045.0114
12/24/2017,119149.6798,119408.4305
12/25/2017,119128.969,119771.8221
12/26/2017,111477.3681,120134.9597
12/27/2017,118432.922,120497.6116
12/28/2017,122951.9101,120859.5407
12/29/2017,126113.3542,121220.5048
12/30/2017,119517.1329,121580.2564
12/31/2017,115624.0331,121938.5433
1/1/2018,118498.0911,122295.1079
1/2/2018,127641.8174,122649.6883
1/3/2018,134506.4057,123002.0175
1/4/2018,137710.0804,123351.8244
1/5/2018,129716.9456,123698.8334
1/6/2018,122823.859,124042.7648
1/7/2018,127871.6428,124383.335
1/8/2018,131842.0361,124720.2568
1/9/2018,132130.8251,125053.2398
1/10/2018,134624.3965,125381.99
1/11/2018,134761.1081,125706.2111
1/12/2018,124391.2332,126025.6041
1/13/2018,112488.8056,126339.8676
1/14/2018,115599.2089,126648.6987
1/15/2018,113652.72,126951.7929
1/16/2018,117651.2458,127248.8446
1/17/2018,118952.3285,127539.5474
1/18/2018,115936.5315,127823.5948
1/19/2018,124533.9436,128100.6804
1/20/2018,126455.8255,128370.4982
1/21/2018,124913.7727,128632.7435
1/22/2018,128663.2063,128887.113
1/23/2018,128540.8828,129133.3054
1/24/2018,128806.0547,129371.0217
1/25/2018,128936.1196,129599.9662
1/26/2018,130937.713,129819.8465
1/27/2018,132164.2059,130030.3742
1/28/2018,131503.349,130231.2654
1/29/2018,136995.2742,130422.2415
1/30/2018,132650.5507,130603.0293
1/31/2018,140068.7366,130773.3618
2/1/2018,137536.7064,130932.9788
2/2/2018,132547.4005,131081.6273
2/3/2018,130537.9207,131219.062
2/4/2018,131358.3753,131345.0462
2/5/2018,134129.7492,131459.3518
2/6/2018,137137.0313,131561.7605
2/7/2018,135508.9597,131652.0636
2/8/2018,134968.0321,131730.0633
2/9/2018,134145.794,131795.5727
2/10/2018,132054.8531,131848.4164
2/11/2018,132825.6467,131888.4312
2/12/2018,133271.3193,131915.4665
2/13/2018,126626.3654,131929.3847
2/14/2018,130548.523,131930.0617
2/15/2018,133281.2722,131917.3876
2/16/2018,123494.2905,131891.2669
2/17/2018,126563.9953,131851.6188
2/18/2018,132791.5628,131798.378
2/19/2018,136654.1873,131731.4947
2/20/2018,135154.5517,131650.9352
2/21/2018,135238.8501,131556.6823
2/22/2018,138016.4563,131448.7352
2/23/2018,129378.5424,131327.1103
2/24/2018,125772.9393,131191.8413
2/25/2018,122909.0567,131042.9792
2/26/2018,133986.9817,130880.5928
2/27/2018,126886.4069,130704.7687
2/28/2018,129360.4919,130515.6116
3/1/2018,135599.0178,130313.2444
3/2/2018,131790.3334,130097.8081
3/3/2018,127379.5761,129869.4621
3/4/2018,125425.5711,129628.3841
3/5/2018,127882.5019,129374.7699
3/6/2018,126932.0821,129108.834
3/7/2018,130332.7258,128830.8086
3/8/2018,132069.274,128540.9442
3/9/2018,125417.8128,128239.5093
3/10/2018,123423.3249,127926.7899
3/11/2018,125515.3733,127603.0895
3/12/2018,127915.1431,127268.7292
3/13/2018,124968.5543,126924.0465
3/14/2018,124619.8499,126569.396
3/15/2018,126371.9828,126205.1482
3/16/2018,129318.5589,125831.6898
3/17/2018,130568.8595,125449.4225
3/18/2018,133947.0458,125058.7632
3/19/2018,130954.7536,124660.1432
3/20/2018,120686.1815,124254.0077
3/21/2018,126266.2587,123840.8152
3/22/2018,129925.3444,123421.0369
3/23/2018,125626.123,122995.1562
3/24/2018,127994.844,122563.6678
3/25/2018,128533.1659,122127.0772
3/26/2018,124770.674,121685.9
3/27/2018,122507.5077,121240.661
3/28/2018,127654.2512,120791.8934
3/29/2018,125540.9701,120340.1384
3/30/2018,126693.0584,119885.9437
3/31/2018,129777.5873,119429.8634
4/1/2018,117376.8581,118972.4566
4/2/2018,118872.8386,118514.2868
4/3/2018,118660.7939,118055.9211
4/4/2018,115820.3491,117597.9287
4/5/2018,112735.1514,117140.8809
4/6/2018,113371.5023,116685.3494
4/7/2018,109182.7887,116231.9058
4/8/2018,105872.6585,115781.1204
4/9/2018,103525.8412,115333.5614
4/10/2018,103147.3413,114889.7939
4/11/2018,100477.0694,114450.3791
4/12/2018,107640.4665,114015.8731
4/13/2018,107152.2387,113586.8261
4/14/2018,106674.7251,113163.7815
4/15/2018,110841.9992,112747.2747
4/16/2018,107248.4312,112337.8328
4/17/2018,106152.5949,111935.9728
4/18/2018,105096.9904,111542.2015
4/19/2018,105240.8449,111157.0143
4/20/2018,104578.8673,110780.8941
4/21/2018,101206.5672,110414.3109
4/22/2018,100972.2315,110057.7207
4/23/2018,104498.4488,109711.5649
4/24/2018,102939.9283,109376.2693
4/25/2018,109564.2688,109052.2434
4/26/2018,109931.4063,108739.88
4/27/2018,108158.0958,108439.554
4/28/2018,108484.8534,108151.6221
4/29/2018,110550.2533,107876.4224
4/30/2018,112979.1682,107614.273
5/1/2018,114908.9602,107365.4723
5/2/2018,108760.3747,107130.2983
5/3/2018,105858.0057,106909.0077
5/4/2018,105971.878,106701.8359
5/5/2018,112404.6626,106508.9965
5/6/2018,111972.3601,106330.6811
5/7/2018,111839.3986,106167.0586
5/8/2018,111419.9945,106018.2754
5/9/2018,118807.5992,105884.4549
5/10/2018,116261.4551,105765.6975
5/11/2018,116483.111,105662.0805
5/12/2018,114138.0532,105573.6577
5/13/2018,111087.7782,105500.4599
5/14/2018,111681.4908,105442.4945
5/15/2018,107415.5083,105399.7457
5/16/2018,110175.7428,105372.1747
5/17/2018,108155.1132,105359.7199
5/18/2018,110237.894,105362.2968
5/19/2018,105961.7488,105379.7986
5/20/2018,102579.8501,105412.0964
5/21/2018,106554.8673,105459.0393
5/22/2018,108384.4508,105520.4552
5/23/2018,108543.3057,105596.1509
5/24/2018,105651.7007,105685.9129
5/25/2018,109637.8261,105789.5073
5/26/2018,103567.8917,105906.6812
5/27/2018,103518.1859,106037.1626
5/28/2018,104290.3718,106180.6612
5/29/2018,105939.5059,106336.8693
5/30/2018,107794.3844,106505.4623
5/31/2018,111046.4591,106686.0992
6/1/2018,109533.957,106878.4238
6/2/2018,96693.18082,107082.0654
6/3/2018,108169.2966,107296.6392
6/4/2018,111157.9679,107521.7475
6/5/2018,114928.4316,107756.9805
6/6/2018,112703.2253,108001.9172
6/7/2018,111487.1556,108256.1261
6/8/2018,107093.1967,108519.1664
6/9/2018,106993.1498,108790.5885
6/10/2018,107013.7415,109069.9354
6/11/2018,106696.8249,109356.7435
6/12/2018,110114.3828,109650.5432
6/13/2018,112646.1787,109950.8603
6/14/2018,109668.2591,110257.2169
6/15/2018,113067.4486,110569.132
6/16/2018,110343.024,110886.123
6/17/2018,111535.2243,111207.7059
6/18/2018,113852.563,111533.3972
6/19/2018,112077.4898,111862.714
6/20/2018,106268.9603,112195.1752
6/21/2018,104178.2277,112530.3027
6/22/2018,104266.8587,112867.6218
6/23/2018,102724.759,113206.6625
6/24/2018,104913.8666,113546.96
6/25/2018,106070.9302,113888.0559
6/26/2018,106799.9573,114229.4987
6/27/2018,111083.6006,114570.8447
6/28/2018,112957.281,114911.6589
6/29/2018,111133.9159,115251.5155
6/30/2018,106307.9844,115589.9986
7/1/2018,106799.6452,115926.7031
7/2/2018,111641.933,116261.2354
7/3/2018,119818.9232,116593.2134
7/4/2018,116895.3942,116922.2679
7/5/2018,119233.5848,117248.0425
7/6/2018,117404.2359,117570.1944
7/7/2018,113343.8071,117888.3948
7/8/2018,118807.5596,118202.3292
7/9/2018,121248.3372,118511.698
7/10/2018,120038.4012,118816.2168
7/11/2018,118442.4664,119115.6165
7/12/2018,121642.7472,119409.6438
7/13/2018,119657.6696,119698.0612
7/14/2018,119861.5155,119980.6475
7/15/2018,122939.7829,120257.1975
7/16/2018,118462.9126,120527.5227
7/17/2018,119845.919,120791.4508
7/18/2018,120840.4354,121048.8259
7/19/2018,124038.2003,121299.5086
7/20/2018,124673.2596,121543.376
7/21/2018,124931.237,121780.3212
7/22/2018,126826.0987,122010.2537
7/23/2018,128165.514,122233.099
7/24/2018,126240.4431,122448.7982
7/25/2018,126429.7638,122657.3081
7/26/2018,126394.7483,122858.6008
7/27/2018,126370.6577,123052.6634
7/28/2018,123879.8407,123239.4977
7/29/2018,124654.996,123419.1197
7/30/2018,125663.9613,123591.5595
7/31/2018,126575.0344,123756.8608
8/1/2018,122181.9605,123915.0801
8/2/2018,122672.801,124066.2869
8/3/2018,120914.2539,124210.5627
8/4/2018,125194.4501,124348.0008
8/5/2018,126991.9528,124478.7056
8/6/2018,127191.6423,124602.7923
8/7/2018,123789.5455,124720.386
8/8/2018,127601.0268,124831.6217
8/9/2018,124788.6938,124936.6431
8/10/2018,123953.2707,125035.6027
8/11/2018,124845.4167,125128.6606
8/12/2018,121280.4982,125215.9844
8/13/2018,125661.6679,125297.7484
8/14/2018,122911.6339,125374.133
8/15/2018,124228.1671,125445.3241
8/16/2018,126112.0405,125511.513
8/17/2018,122971.7744,125572.895
8/18/2018,123547.1265,125629.6695
8/19/2018,126924.9878,125682.0391
8/20/2018,128395.996,125730.2094
8/21/2018,126528.638,125774.388
8/22/2018,127127.4926,125814.7843
8/23/2018,129355.461,125851.609
8/24/2018,131341.1246,125885.0734
8/25/2018,130394.8312,125915.389
8/26/2018,129464.1411,125942.7672
8/27/2018,129730.5695,125967.4188
8/28/2018,128855.5368,125989.5532
8/29/2018,127555.5595,126009.3785
8/30/2018,128354.5923,126027.1011
8/31/2018,128924.871,126042.9248
9/1/2018,128526.8321,126057.0511
9/2/2018,129726.9609,126069.6785
9/3/2018,126581.3925,126081.0024
9/4/2018,132736.6428,126091.2145
9/5/2018,131706.8882,126100.5032
9/6/2018,132917.841,126109.0526
9/7/2018,129437.3915,126117.043
9/8/2018,117630.5246,126124.6501
9/9/2018,119033.4121,126132.0455
9/10/2018,121203.4323,126139.3959
9/11/2018,121437.3833,126146.8637
9/12/2018,119258.0236,126154.6061
9/13/2018,115304.0439,126162.776
9/14/2018,115977.855,126171.521
9/15/2018,115259.4761,126180.9842
9/16/2018,119910.5068,126191.3036
9/17/2018,121223.3121,126202.6125
9/18/2018,118948.0932,126215.0395
9/19/2018,123639.6169,126228.7082
9/20/2018,129264.6161,126243.7379
9/21/2018,128516.6146,126260.243
9/22/2018,124935.7893,126278.3338
9/23/2018,121098.31,126298.116
9/24/2018,122085.7697,126319.6913
9/25/2018,120790.6154,126343.1573
9/26/2018,122551.5451,126368.6077
9/27/2018,127827.5569,126396.1324
9/28/2018,130715.428,126425.8179
9/29/2018,130097.1602,126457.7472
9/30/2018,132434.0745,126492.0001
10/1/2018,133039.7665,126528.6536
10/2/2018,134697.7061,126567.7815
10/3/2018,135434.9935,126609.4553
10/4/2018,136103.5094,126653.7439
10/5/2018,130864.3802,126700.7138
10/6/2018,129323.5901,126750.4297
10/7/2018,130633.9786,126802.9541
10/8/2018,130782.6482,126858.3479
10/9/2018,134756.3722,126916.6704
10/10/2018,130879.0169,126977.9795
10/11/2018,128723.2657,127042.3316
10/12/2018,124767.2058,127109.7824
10/13/2018,129305.462,127180.3861
10/14/2018,127739.7329,127254.1963
10/15/2018,120918.3393,127331.2656
10/16/2018,122364.2832,127411.646
10/17/2018,114377.3857,127495.3889
10/18/2018,119660.3049,127582.545
10/19/2018,126214.9196,127673.1644
10/20/2018,123178.8359,127767.2968
10/21/2018,125506.9515,127864.9915
10/22/2018,126212.0662,127966.2969
10/23/2018,126593.9806,128071.2612
10/24/2018,123887.527,128179.9319
10/25/2018,127434.2859,128292.356
10/26/2018,129147.1276,128408.5795
10/27/2018,130416.9343,128528.6478
10/28/2018,130275.5213,128652.6054
10/29/2018,130677.0047,128780.4956
10/30/2018,130208.5562,128912.3608
10/31/2018,131485.4318,129048.2418
11/1/2018,127446.3539,129188.1781
11/2/2018,129384.5401,129332.2072
11/3/2018,122989.4841,129480.3652
11/4/2018,126597.3727,129632.6855
11/5/2018,129626.5829,129789.1998
11/6/2018,130622.5726,129949.9366
11/7/2018,130329.237,130114.9221
11/8/2018,133224.2413,130284.1792
11/9/2018,124688.7383,130457.7275
11/10/2018,130082.2611,130635.5828
11/11/2018,133248.0527,130817.7573
11/12/2018,132983.8794,131004.2589
11/13/2018,127043.9375,131195.0909
11/14/2018,124234.902,131390.2521
11/15/2018,129722.1644,131589.736
11/16/2018,135429.5694,131793.5308
11/17/2018,134272.7361,132001.6191
11/18/2018,135295.0441,132213.9777
11/19/2018,135555.9697,132430.5769
11/20/2018,138132.2078,132651.3806
11/21/2018,134293.2838,132876.3461
11/22/2018,132034.0149,133105.4234
11/23/2018,132899.243,133338.5554
11/24/2018,136460.0221,133575.6774
11/25/2018,137303.885,133816.7167
11/26/2018,134195.6673,134061.593
11/27/2018,133616.7044,134310.2175
11/28/2018,132493.2951,134562.4931
11/29/2018,132715.5862,134818.3141
11/30/2018,135154.145,135077.566
12/1/2018,137721.9619,135340.1257
12/2/2018,138478.3705,135605.8608
12/3/2018,137970.9822,135874.6299
12/4/2018,135397.3686,136146.2826
12/5/2018,139558.8983,136420.6592
12/6/2018,143357.7458,136697.5906
12/7/2018,141181.2033,136976.8987
12/8/2018,140498.7872,137258.3961
12/9/2018,139226.7509,137541.8861
12/10/2018,139394.8821,137827.1631
12/11/2018,136800.5755,138114.0124
12/12/2018,135569.6752,138402.2102
12/13/2018,134740.9612,138691.5243
12/14/2018,136243.2829,138981.7138
12/15/2018,141930.212,139272.5293
12/16/2018,144674.4625,139563.7135
12/17/2018,140573.273,139855.001
12/18/2018,134897.3155,140146.1189
12/19/2018,138052.5986,140436.7869
12/20/2018,140792.4449,140726.718
12/21/2018,139289.4178,141015.6182
12/22/2018,148577.713,141303.1876
12/23/2018,147290.0503,141589.1202
12/24/2018,149742.4528,141873.1047
12/25/2018,145518.873,142154.825
12/26/2018,149314.4707,142433.9601
12/27/2018,150028.8991,142710.1853
12/28/2018,149604.4111,142983.1722
12/29/2018,144122.4266,143252.5897
12/30/2018,145221.6252,143518.1039
12/31/2018,149168.1414,143779.3792
1/1/2019,136062.0875,144036.0786
1/2/2019,137747.953,144287.8643
1/3/2019,139307.5238,144534.3985
1/4/2019,140358.8763,144775.3436
1/5/2019,137705.4019,145010.3632
1/6/2019,137087.883,145239.1226
1/7/2019,144368.9663,145461.2892
1/8/2019,146864.1334,145676.5333
1/9/2019,143085.3042,145884.529
1/10/2019,142656.7022,146084.9542
1/11/2019,139145.8458,146277.4918
1/12/2019,135872.122,146461.8299
1/13/2019,142464.2198,146637.6628
1/14/2019,144409.1337,146804.6913
1/15/2019,148680.6728,146962.6233
1/16/2019,150040.8467,147111.1748
1/17/2019,152106.3767,147250.07
1/18/2019,148792.4542,147379.0419
1/19/2019,144436.8782,147497.8334
1/20/2019,143981.4108,147606.1971
1/21/2019,146911.795,147703.8965
1/22/2019,143969.2558,147790.7058
1/23/2019,147224.3247,147866.4111
1/24/2019,143661.5624,147930.8104
1/25/2019,141605.4288,147983.7142
1/26/2019,135139.9067,148024.946
1/27/2019,138314.8928,148054.3425
1/28/2019,148836.3451,148071.7541
1/29/2019,149408.2951,148077.0454
1/30/2019,143807.8448,148070.0951
1/31/2019,141857.6041,148050.7967
2/1/2019,145678.901,148019.0587
2/2/2019,142901.1914,147974.8047
2/3/2019,138871.66,147917.9736
2/4/2019,139829.6999,147848.5201
2/5/2019,142865.009,147766.4144
2/6/2019,149636.3285,147671.6426
2/7/2019,150961.2178,147564.207
2/8/2019,153697.6553,147444.1255
2/9/2019,155545.8619,147311.4323
2/10/2019,157681.8451,147166.1777
2/11/2019,154561.966,147008.4279
2/12/2019,154008.8467,146838.265
2/13/2019,152727.3843,146655.7873
2/14/2019,150659.0118,146461.1087
2/15/2019,152389.7208,146254.3586
2/16/2019,148528.9102,146035.6821
2/17/2019,150249.5545,145805.2395
2/18/2019,150838.0599,145563.2063
2/19/2019,143701.6109,145309.7725
2/20/2019,142389.3035,145045.143
2/21/2019,150001.4749,144769.5368
2/22/2019,139551.7448,144483.1867
2/23/2019,144849.5858,144186.3393
2/24/2019,150616.2389,143879.2543
2/25/2019,148568.2502,143562.2043
2/26/2019,149262.5596,143235.4743
2/27/2019,148654.0689,142899.3614
2/28/2019,149735.9496,142554.1743
3/1/2019,152759.2995,142200.2326
3/2/2019,154939.5387,141837.8667
3/3/2019,151793.4374,141467.4174
3/4/2019,151191.7995,141089.2347
3/5/2019,152450.4248,140703.6783
3/6/2019,150439.1169,140311.1162
3/7/2019,141727.8146,139911.9246
3/8/2019,142604.4774,139506.4875
3/9/2019,144264.2198,139095.1956
3/10/2019,141689.8795,138678.4464
3/11/2019,133945.8894,138256.6434
3/12/2019,132828.3507,137830.1952
3/13/2019,133101.7641,137399.5156
3/14/2019,131785.2134,136965.0225
3/15/2019,130328.9897,136527.1376
3/16/2019,131113.1709,136086.2859
3/17/2019,126793.236,135642.8947
3/18/2019,125556.783,135197.3938
3/19/2019,124147.6526,134750.2144
3/20/2019,123147.1508,134301.7884
3/21/2019,127363.0824,133852.5487
3/22/2019,126363.2968,133402.9276
