Date,Coal,Trend_Coal_Generation,Gas,Trend + Seasonal Component_x,Solar,Trend_Seasonal_Component,Wind,Trend + Seasonal Component_y
2019-05-20,50287.7396,60669.19844,118688.8841,118690.0088,74.08494314,39.2895287,7149.176526,8771.049777
2019-05-21,59950.07089,60535.75976,120000.1088,118761.4754,30.87372168,38.05875139,4533.607369,8735.056649
2019-05-22,68299.22652,60418.37087,117324.1193,118843.7094,98.6222762,37.05297927,1525.808559,8701.185552
2019-05-23,59001.80903,60317.02894,122444.3522,118936.4934,102.8173871,36.27646776,3679.338736,8669.429871
2019-05-24,56951.04863,60231.70675,117759.8297,119039.5958,104.5674426,35.73248255,7787.157528,8639.770897
2019-05-25,56190.6599,60162.35303,110573.5664,119152.77,79.00766521,35.42328906,7007.956131,8612.178062
2019-05-26,59273.65381,60108.89281,110346.0222,119275.7552,112.5934979,35.35014587,4389.588252,8586.609241
2019-05-27,74147.90065,60071.22776,107699.4506,119408.2765,118.409748,35.51330237,1624.35442,8563.011094
2019-05-28,73719.67868,60049.23667,105346.8673,119550.0445,113.5136091,35.9120005,4494.007197,8541.319462
2019-05-29,78450.43789,60042.7759,104329.8932,119700.7563,120.8956646,36.54448057,6027.036851,8521.459812
2019-05-30,70083.44761,60051.67982,109755.4603,119860.0951,88.12816483,37.40799123,14114.4156,8503.347723
2019-05-31,72973.35583,60075.76137,112117.4281,120027.7307,51.12738784,38.4988034,3579.50936,8486.889421
2019-06-01,57334.37365,60114.81264,118702.8801,120203.3197,102.4519426,39.81222822,7714.421495,8471.98235
2019-06-02,54254.35415,60168.60537,116185.2391,120386.5057,111.7938317,41.34263885,13003.17345,8458.515782
2019-06-03,54948.29807,60236.89164,114869.9255,120576.9199,95.50619304,43.0834961,22206.36541,8446.371472
2019-06-04,58373.53978,60319.40443,120247.4453,120774.181,116.6066089,45.02737768,12196.66476,8435.424329
2019-06-05,56147.01179,60415.85835,124509.6104,120977.8959,115.5782759,47.16601105,12777.41073,8425.543136
2019-06-06,53241.10255,60525.95025,127178.1445,121187.66,62.95947075,49.49030966,17094.88604,8416.591283
2019-06-07,50675.78001,60649.35997,130130.3695,121403.0575,90.50738775,51.99041244,19586.83049,8408.427534
2019-06-08,53770.36878,60785.75103,127993.2353,121623.6619,75.39988765,54.65572641,8493.667854,8400.906805
2019-06-09,48428.22045,60934.77139,126443.4275,121849.0368,106.075443,57.47497217,15230.09734,8393.880974
2019-06-10,62948.65248,61096.05418,130548.1915,122078.7356,99.22022086,60.43623209,10712.26349,8387.199687
2019-06-11,70571.13692,61269.2185,130225.8323,122312.3029,100.0504704,63.52700106,3174.36789,8380.711193
2019-06-12,74890.87861,61453.87016,128564.9383,122549.2744,117.8113864,66.73423952,1952.653803,8374.263173
2019-06-13,70346.38544,61649.6025,129964.1352,122789.1779,108.9741649,70.04442858,7730.405339,8367.70358
2019-06-14,63851.68503,61855.99723,127716.7392,123031.5338,76.3766653,73.44362698,7423.101046,8360.881478
2019-06-15,60291.30086,62072.62515,121745.4003,123275.8553,113.3850541,76.91752965,4263.043355,8353.647877
2019-06-16,69181.78153,62299.04707,120736.2706,123521.6499,115.8812205,80.4515277,3103.359289,8345.856564
2019-06-17,76676.80519,62534.81457,121871.8971,123768.4194,118.5979978,84.0307695,4130.510042,8337.364918
2019-06-18,67741.50297,62779.47086,122166.9609,124015.6609,80.97877633,87.64022261,8413.477397,8328.034722
2019-06-19,53015.09856,63032.55161,121275.5058,124262.8672,89.98605427,91.26473638,14664.35638,8317.732946
2019-06-20,60358.25976,63293.5858,124120.3368,124509.5284,71.78710988,94.88910485,5380.405932,8306.332522
2019-06-21,55343.6572,63562.09653,127960.8615,124755.1315,99.74416511,98.49812981,9650.522864,8293.713087
2019-06-22,47002.31034,63837.60185,123383.1742,124999.1624,118.4348874,102.0766837,13462.84651,8279.761703
2019-06-23,49178.94308,64119.61565,123218.3573,125241.1059,71.23022106,105.609772,9418.432797,8264.373549
2019-06-24,61485.81477,64407.64843,127553.5412,125480.4467,83.42883181,109.082595,8910.568762,8247.452576
2019-06-25,67741.19318,64701.20816,128614.1617,125716.6708,74.44744296,112.480609,4655.454677,8228.912135
2019-06-26,71947.50475,64999.80109,128929.4026,125949.2657,116.0991096,115.7895855,2113.07855,8208.675558
2019-06-27,71085.86272,65302.93255,129665.4013,126177.7217,38.10361048,118.9956697,4446.47509,8186.676706
2019-06-28,61941.19978,65610.10778,128428.9414,126401.5329,116.5966652,122.0854374,11605.27103,8162.860472
2019-06-29,49165.0087,65920.83271,123910.9558,126620.1978,116.1519982,125.0459494,19012.74863,8137.183235
2019-06-30,59169.52991,66234.61476,129013.9978,126833.2205,98.97299848,127.8648041,3070.793779,8109.613278
2019-07-01,57485.81467,66550.96359,128891.6286,127040.1117,95.36377633,130.5301882,13736.93781,8080.131145
2019-07-02,69873.40649,66869.39187,131120.3782,127240.3895,104.9544986,133.0309244,3470.220587,8048.729955
2019-07-03,68676.3342,67189.41604,133680.6904,127433.5807,71.97983208,135.3565162,2321.354644,8015.415665
2019-07-04,63561.26145,67510.55704,133446.8429,127619.2212,0.0,137.4971904,2745.925024,7980.207277
2019-07-05,64585.53407,67832.34102,133332.3442,127796.8577,0.0,139.4439362,969.2555516,7943.136988
2019-07-06,63426.86951,68154.30005,126270.2893,127966.0482,34.1628328,141.1885412,3711.533864,7904.250297
2019-07-07,63026.57021,68475.97278,126513.0032,128126.3632,103.6439984,142.7236237,2882.746414,7863.606042
2019-07-08,71690.00673,68796.90516,129767.3203,128277.3865,96.43616473,144.042662,2847.965595,7821.27639
2019-07-09,70354.48577,69116.65102,131533.3237,128418.7164,95.54488718,145.14002,2734.601198,7777.346771
2019-07-10,68701.22393,69434.77277,126492.1284,128549.9666,92.43660944,146.0109685,13726.52469,7731.915749
2019-07-11,76899.64613,69750.84194,122704.3434,128670.7672,109.188443,146.6517036,11945.36666,7685.094849
2019-07-12,80442.76254,70064.43981,125021.4902,128780.7652,116.9094978,147.0593608,6883.629613,7637.008315
2019-07-13,72305.16229,70375.15798,127738.9482,128879.6263,101.8616649,147.2320249,6475.290684,7587.792823
2019-07-14,71842.5997,70682.59887,126755.1826,128967.035,112.6602755,147.1687367,8887.605136,7537.597139
2019-07-15,75667.10962,70986.37629,128985.3601,129042.6959,105.4190538,146.8694947,4381.482054,7486.581718
2019-07-16,80643.92905,71286.11589,128964.9998,129106.3342,85.30816519,146.335254,3623.499093,7434.918261
2019-07-17,72922.53167,71581.45569,126739.9276,129157.6972,95.47494272,145.5679206,10590.74884,7382.789213
2019-07-18,65201.01405,71872.04646,127024.4015,129196.5543,81.15077633,144.5703413,15160.33804,7330.387221
2019-07-19,67086.40561,72157.5522,126960.5856,129222.6984,75.98527636,143.3462909,14720.91086,7277.914537
2019-07-20,64659.50165,72437.6505,131237.3971,129235.9462,55.09877687,141.9004546,7206.103365,7225.582385
2019-07-21,69121.93448,72712.03294,132593.8053,129236.1391,119.4480532,140.238407,3814.883048,7173.610279
2019-07-22,78899.91885,72980.4054,128797.8439,129223.144,112.0415261,138.3665873,4323.994625,7122.22531
2019-07-23,87481.33208,73242.4884,122926.9351,129196.8534,106.1203868,136.2922715,2765.286195,7071.661381
2019-07-24,72804.69632,73498.01742,118649.3754,129157.1867,105.958054,134.0235401,22462.10889,7022.158427
2019-07-25,72633.41636,73746.74308,123872.4334,129104.0898,120.9932203,131.5692438,20785.40621,6973.961587
2019-07-26,82497.56231,73988.43147,126356.8648,129037.5367,116.8518311,128.9389649,6634.86339,6927.320354
2019-07-27,67551.4139,74222.8643,119866.2752,128957.5287,98.18044254,126.1429763,17930.96761,6882.487703
2019-07-28,75712.66531,74449.83909,122968.7794,128864.0957,95.86155422,123.1921979,6768.40028,6839.719187
2019-07-29,83880.87082,74669.16933,127134.1388,128757.2961,115.3809425,120.0981497,3704.681955,6799.272026
2019-07-30,79477.80949,74880.68461,126155.8379,128637.2169,97.72877682,116.8729031,7050.872953,6761.404169
2019-07-31,84963.76302,75084.2307,125903.0186,128503.9744,112.993165,113.5290293,3201.894582,6726.373352
2019-08-01,75478.96361,75279.66961,128356.7728,128357.7137,114.0566646,110.0795468,6258.8569,6694.436141
2019-08-02,77220.55412,75466.87966,125860.3756,128198.6091,101.1508871,106.5378657,12714.84242,6665.846975
2019-08-03,72243.1456,75645.75544,124713.9061,128026.8643,82.8142209,102.9177317,10864.1283,6640.857205
2019-08-04,80000.99466,75816.20787,126074.5755,127842.7117,111.1466098,99.23316754,2209.194877,6619.714134
2019-08-05,82009.01204,75978.16405,127140.4618,127646.4128,110.8708317,95.49841491,5350.389335,6602.660064
2019-08-06,83604.3871,76131.56727,129205.508,127438.258,81.37888757,91.72787396,5085.361336,6589.931349
2019-08-07,86391.04858,76276.37686,127548.4037,127218.5659,109.6185532,87.93604316,3325.497917,6581.757467
2019-08-08,80234.84755,76412.56811,130990.8189,126987.6832,110.4903875,84.13745857,4695.016385,6578.360105
2019-08-09,71397.71593,76540.13202,131617.8067,126745.9844,90.85416521,80.34663298,9915.832034,6579.952256
2019-08-10,71770.92076,76659.07523,132310.7721,126493.8713,24.62361063,76.57799525,2596.572511,6586.737352
2019-08-11,66964.44015,76769.41971,129073.6062,126231.7721,31.89472173,72.84583007,3938.406079,6598.908416
2019-08-12,71664.28216,76871.20258,125336.6523,125960.1411,16.80372193,69.16421837,2499.692096,6616.647244
2019-08-13,75873.6831,76964.47584,126560.9988,125679.4581,82.89244286,65.54697869,910.7644015,6640.12362
2019-08-14,78381.82427,77049.30604,123545.6234,125390.2273,79.98022096,62.00760958,3663.739333,6669.494569
2019-08-15,73334.51525,77125.77403,124557.5889,125092.9767,100.1715539,58.55923355,8446.497449,6704.903644
2019-08-16,72917.43934,77193.97457,123629.9126,124788.2572,27.38805496,55.21454254,10405.42982,6746.480262
2019-08-17,67825.27213,77254.01597,125045.2332,124476.6415,94.91005363,51.98574522,5011.202319,6794.339075
2019-08-18,62417.68499,77306.01976,124490.9412,124158.7233,110.8173867,48.88451647,11516.09485,6848.579394
2019-08-19,74606.39346,77350.12022,125779.1202,123835.116,112.4269424,45.92194897,6642.930967,6909.284661
2019-08-20,77491.14685,77386.46396,122891.3403,123506.4516,104.2478316,43.10850743,8231.805396,6976.521969
2019-08-21,77510.06271,77415.20953,121268.6017,123173.3797,88.36402636,40.45398535,13975.8211,7050.341639
2019-08-22,80801.57267,77436.52686,122967.0409,122836.566,33.38527728,37.96746466,7380.20373,7130.77685
2019-08-23,74081.01956,77450.59685,123631.6483,122496.691,87.73560972,35.6572784,11954.6759,7217.843323
2019-08-24,67355.18126,77457.61081,121787.9278,122154.449,95.13983144,33.53097649,12138.50758,7311.539067
2019-08-25,71349.70424,77457.76998,123098.2398,121810.5461,71.06160988,31.59529487,4823.738323,7411.844182
2019-08-26,75555.90338,77451.28495,126227.5543,121465.6992,65.6674989,29.85612798,7715.202057,7518.720724
2019-08-27,78059.26372,77438.37514,125641.5684,121120.6343,107.5377478,28.31850486,4995.789861,7632.112623
2019-08-28,69106.53564,77419.26819,125268.6034,120776.0851,100.0854982,26.9865688,11169.26979,7751.945676
2019-08-29,72474.12877,77394.19943,127695.5649,120432.7914,89.18549832,25.86356077,6025.582456,7878.127588
2019-08-30,73170.08928,77363.41123,128676.2773,120091.4972,96.53549848,24.95180664,4319.739713,8010.548083
2019-08-31,70284.25195,77327.15245,127665.4059,119752.9496,59.47305446,24.25270812,2958.33577,8149.079072
2019-09-01,71579.18209,77285.67778,127447.6996,119417.8968,74.13949876,23.76673776,3800.2819,8293.574889
2019-09-02,68395.66958,77239.24714,127739.6547,119087.0864,69.73122097,23.49343763,7799.307521,8443.872578
2019-09-03,82462.72104,77188.12506,127214.1486,118761.264,98.83183158,23.43142209,3694.960359,8599.792246
2019-09-04,80544.06585,77132.58002,123062.7641,118441.1711,101.3551649,23.57838427,12600.35743,8761.137479
2019-09-05,82965.32813,77072.88382,126773.4761,118127.5438,102.0450537,23.93110656,5699.316276,8927.695803
2019-09-06,84438.23447,77009.31095,122369.295,117821.1108,41.02838816,24.48547475,7279.221275,9099.239216
2019-09-07,78593.99939,76942.13791,117370.0161,117522.5918,91.32352618,25.23649606,10541.63853,9275.524765
2019-09-08,75917.35264,76871.64262,117855.8397,117232.6958,73.27583204,26.17832076,6177.239925,9456.295177
2019-09-09,81559.78286,76798.10373,122113.3944,116952.1193,14.51005532,27.30426739,6295.75731,9641.279548
2019-09-10,83998.45437,76721.79999,117712.3779,116681.545,34.28688822,28.60685147,2207.840173,9830.194069
2019-09-11,82120.68865,76643.0096,115268.6223,116421.6395,47.68744363,30.07781756,2127.544988,10022.74281
2019-09-12,79697.82977,76562.00961,111440.3779,116173.0522,101.300054,31.70817454,12228.35558,10218.61854
2019-09-13,76782.11722,76479.07526,110118.965,115936.4137,69.5150544,33.48823397,18778.87923,10417.5036
2019-09-14,70214.85958,76394.47938,109080.1774,115712.3337,73.21627654,35.40765139,19840.84958,10619.07078
2019-09-15,81647.75166,76308.49175,107925.8021,115501.4,96.87972049,37.4554703,8855.54215,10822.9843
2019-09-16,90877.2505,76221.37854,107680.2893,115304.1769,52.37538798,39.62016878,4899.512849,11028.90072
2019-09-17,82723.36929,76133.40169,109353.2098,115121.2035,28.53711068,41.88970846,12101.80047,11236.47
2019-09-18,85771.61513,76044.81834,110580.9214,114952.9927,49.40580454,44.25158561,3007.817799,11445.33648
2019-09-19,86533.46688,75955.88028,109958.3161,114800.0295,15.68566632,46.69288423,4134.389548,11655.13996
2019-09-20,82062.13645,75866.83339,110245.1957,114662.7697,68.21905436,49.20033089,8587.083468,11865.51674
2019-09-21,75086.25694,75777.91712,108192.8504,114541.6392,80.30322082,51.76035099,9816.287251,12076.10069
2019-09-22,66931.71182,75689.36397,107547.891,114437.0323,95.01749806,54.35912644,19104.6985,12286.5244
2019-09-23,63847.23866,75601.399,112144.6427,114349.3108,70.46244327,56.98265419,21915.20774,12496.42021
2019-09-24,69648.84242,75514.23937,110963.4307,114278.803,56.45827657,59.61680573,18793.06794,12705.42135
2019-09-25,77663.18748,75428.09386,109444.802,114225.8026,77.30183184,62.247387,13211.03108,12913.16304
2019-09-26,79026.85788,75343.16249,108561.2856,114190.5685,41.72166592,64.86019869,14299.96279,13119.28358
2019-09-27,79694.73881,75259.63605,110859.8094,114173.3229,37.95516596,67.4410965,11396.76255,13323.42547
2019-09-28,74761.74147,75177.69579,109662.3743,114174.2518,15.44633298,69.97605128,12860.74032,13525.23644
2019-09-29,63642.4928,75097.513,109809.6767,114193.5035,0.080666662,72.45120868,26305.14416,13724.37058
2019-09-30,86879.30244,75019.24873,113736.695,114231.1885,8.073833124,74.85294808,5143.202138,13920.48935
2019-10-01,84940.08606,74943.05347,111231.8876,114287.3793,90.61049839,77.16794057,9377.562144,14113.26259
2019-10-02,81011.93027,74869.06686,108968.1208,114362.1094,100.5008875,79.38320584,19633.25508,14302.36958
2019-10-03,79837.84454,74797.41748,110898.5596,114455.3739,90.10433158,81.4861675,20975.32956,14487.49997
2019-10-04,78126.76238,74728.22258,113283.4602,114567.1285,81.5414986,83.46470685,17179.56342,14668.35471
2019-10-05,63467.07733,74661.58796,110726.3799,114697.2904,80.30488792,85.30721478,25418.59917,14844.647
2019-10-06,61688.85154,74597.60775,109324.0276,114845.7377,88.14477626,87.00264149,25758.57838,15016.10311
2019-10-07,66023.7805,74536.36432,110229.9231,115012.3095,62.63497112,88.540544,28741.1412,15182.46324
2019-10-08,79529.32432,74477.92817,111608.4442,115196.8069,9.154110926,89.91113113,17762.53901,15343.48228
2019-10-09,86538.11907,74422.35786,116786.6596,115398.9925,28.99216614,91.1053058,5316.863202,15498.93054
2019-10-10,88197.5576,74369.7,118336.0435,115618.5915,90.17110992,92.11470446,4526.593043,15648.59447
2019-10-11,81493.85733,74319.9892,118783.5005,115855.2919,87.40244342,92.9317335,7547.541348,15792.27724
2019-10-12,76932.1555,74273.24815,113283.8058,116108.7453,87.1435537,93.54960251,15016.15571,15929.79936
2019-10-13,80324.64292,74229.48762,119465.5887,116378.5677,55.80805468,93.96235421,5030.769542,16060.99916
2019-10-14,74772.9086,74188.70661,124186.5893,116664.3401,17.0152775,94.16489089,10182.10376,16185.7333
2019-10-15,77175.82497,74150.89243,121805.4161,116965.6099,59.24127667,94.15299737,17717.70091,16303.87717
2019-10-16,74910.27843,74116.02085,116318.5356,117281.8913,65.00527656,93.92336028,19251.80727,16415.32517
2019-10-17,70725.00911,74084.05629,115369.9339,117612.667,18.39627737,93.47358361,24234.10667,16519.99109
2019-10-18,68637.71335,74054.95205,116709.4163,117957.3892,58.41749882,92.80220045,26633.54404,16617.80824
2019-10-19,73452.38644,74028.65049,121492.4399,118315.4807,72.78527657,91.9086809,11803.42527,16708.72967
2019-10-20,77518.67496,74005.08336,122706.3473,118686.3366,59.40549884,90.7934361,8462.1622,16792.72822
2019-10-21,68543.18886,73984.17204,129571.5634,119069.3255,0.0,89.45781834,17167.54646,16869.79657
2019-10-22,67022.41552,73965.8279,125902.6907,119463.791,0.0,87.90411728,20302.38313,16939.94718
2019-10-23,71063.439,73949.95262,127729.6795,119869.0535,0.0,86.13555228,13862.76984,17003.2122
2019-10-24,63106.41119,73936.43856,127475.3363,120284.4117,0.0,84.15626083,24201.46511,17059.64333
2019-10-25,63401.76161,73925.16917,124470.6689,120709.1442,41.80988793,81.97128322,26889.11054,17109.31152
2019-10-26,69454.14894,73916.01939,126892.6307,121142.5117,18.01961087,79.58654346,19037.29451,17152.30676
2019-10-27,71343.86858,73908.85611,128087.0575,121583.7581,37.70199936,77.0088264,14120.21819,17188.73766
2019-10-28,65596.28703,73903.5386,128914.5596,122032.1131,27.42094396,74.24575145,22080.16419,17218.73106
2019-10-29,67207.68431,73899.91899,129240.7933,122486.7936,60.8775543,71.30574266,11425.48486,17242.43157
2019-10-30,69658.81194,73897.84279,127706.8876,122947.0058,41.82049929,68.19799552,19802.27051,17260.001
2019-10-31,74251.83859,73897.14939,124993.8972,123411.9474,20.71594403,64.93244051,18773.79435,17271.61782
2019-11-01,76861.49207,73897.67255,121674.3008,123880.8092,46.36494393,61.51970359,14002.82719,17277.47649
2019-11-02,69739.30532,73899.24102,121043.6042,124352.7773,17.05316639,57.97106375,17929.70968,17277.78675
2019-11-03,75645.54595,73901.67898,127887.5755,124827.0351,13.10555524,54.29840786,6107.072686,17272.77292
2019-11-04,80265.82068,73904.80671,133404.6431,125302.7654,13.3782775,50.51418288,2043.682054,17262.67311
2019-11-05,74342.98723,73908.44109,134073.1818,125779.1524,0.0,46.63134582,10800.75002,17247.73834
2019-11-06,78929.11788,73912.39619,135156.9052,126255.3839,1.284166647,42.66331143,8519.712388,17228.23172
2019-11-07,72170.95657,73916.48389,128666.6817,126730.6529,0.456444418,38.62389805,19839.78309,17204.42752
2019-11-08,69197.15641,73920.51442,125287.2861,127204.16,26.21099951,34.52727165,19984.38652,17176.61021
2019-11-09,72057.72758,73924.29694,129769.8845,127675.1154,6.823444332,30.38788844,12159.18118,17145.07353
2019-11-10,72244.53808,73927.64019,138400.265,128142.7405,0.394999976,26.22043617,2695.834457,17110.11944
2019-11-11,60619.56467,73930.35304,130382.7562,128606.2704,0.834833284,22.0397745,22723.39313,17072.05709
2019-11-12,63993.26601,73932.24503,128410.3526,129064.9552,2.598166541,17.86087448,18631.3263,17031.20181
2019-11-13,66064.8979,73933.12705,129068.8061,129518.0624,26.59988844,13.69875765,16788.01988,16987.87402
2019-11-14,71577.65826,73932.81182,130402.9983,129964.8783,22.72988846,9.568434725,17489.1491,16942.39813
2019-11-15,69844.28728,73931.11451,122498.8628,130404.71,26.55333258,5.484844389,27623.31099,16895.10148
2019-11-16,70618.79164,73927.85326,122945.9061,130836.887,30.01461046,1.462792246,22152.09871,16846.31323
2019-11-17,62658.57707,73922.84976,120163.3857,131260.7629,15.00511076,-2.483109709,30049.09466,16796.36324
2019-11-18,76422.76455,73915.92976,121819.2595,131675.7168,26.43111067,-6.338502885,19922.59506,16745.581
2019-11-19,79021.11955,73906.92357,131425.4044,132081.1552,6.287416465,-10.08934091,8255.859865,16694.29451
2019-11-20,72851.81579,73895.66659,130807.7958,132476.5128,2.016333213,-13.72194723,4902.977544,16642.82921
2019-11-21,68786.04412,73881.99981,126609.5432,132861.2545,11.28983282,-17.22307118,17937.15126,16591.50689
2019-11-22,71016.59753,73865.77021,121354.6184,133234.8761,27.038333,-20.57994246,27583.98083,16540.64465
2019-11-23,72885.91757,73846.83125,114368.8671,133596.9059,18.23766628,-23.78032358,30845.52114,16490.55382
2019-11-24,71761.87647,73825.04331,116509.8769,133946.9054,6.43816647,-26.81256024,28453.9119,16441.539
2019-11-25,85139.20927,73800.27403,130803.4688,134284.4705,26.80161056,-29.66562929,10143.11072,16393.89701
2019-11-26,88943.92757,73772.39876,132881.5306,134609.2325,28.40333271,-32.3291842,6574.686991,16347.91598
2019-11-27,77896.91778,73741.30083,130098.9157,134920.8585,6.288666394,-34.79359775,25752.06014,16303.87435
2019-11-28,86891.29725,73706.87194,135850.9112,135219.0523,0.484833304,-37.05000179,9128.520588,16262.04007
2019-11-29,93238.10551,73669.01245,137280.3796,135503.5549,0.0,-39.09032397,265.2511303,16222.66966
2019-11-30,88133.87115,73627.63159,139126.6022,135774.1453,0.292999983,-40.90732113,9706.523649,16186.00744
2019-12-01,80046.20282,73582.6478,131801.737,136030.6401,0.931499944,-42.49460942,25054.01327,16152.28474
2019-12-02,77802.95065,73533.98884,132434.6665,136272.8945,14.49274954,-43.84669081,29229.18021,16121.7192
2019-12-03,66979.22383,73481.59205,132610.5545,136500.802,24.83772148,-44.95897605,28360.17051,16094.51407
2019-12-04,74656.62619,73425.40446,135520.8959,136714.2945,19.59999962,-45.82780388,21807.24605,16070.8576
2019-12-05,79542.21457,73365.38291,143485.9995,136913.3424,5.116055329,-46.45045641,4868.641124,16050.92245
2019-12-06,77571.96947,73301.49417,141094.7845,137097.954,4.744999793,-46.82517072,10698.989,16034.8652
2019-12-07,69116.30741,73233.71496,139380.2922,137268.1757,3.066833176,-46.95114641,18038.68312,16022.8259
2019-12-08,73030.4259,73162.03199,142651.25,137424.0909,0.0,-46.82854931,8091.922889,16014.92762
2019-12-09,73232.36121,73086.44196,142473.1784,137565.8201,0.0,-46.45851114,12072.7839,16011.27615
2019-12-10,76530.8392,73006.95151,140835.776,137693.52,0.0,-45.84312525,14247.69808,16011.95969
2019-12-11,78499.54346,72923.57715,141470.3447,137807.3827,0.0,-44.98543832,14745.97622,16017.04867
2019-12-12,76696.86986,72836.34518,143053.4813,137907.635,0.0,-43.88943824,14655.44485,16026.59553
2019-12-13,79543.44671,72745.29153,145158.0066,137994.5371,0.0,-42.56003798,899.1871309,16040.63467
2019-12-14,75738.38444,72650.46159,143538.8463,138068.382,0.0,-41.00305572,6671.679831,16059.18241
2019-12-15,71547.66696,72551.91006,141872.6366,138129.4942,0.232833321,-39.22519122,11301.62211,16082.23698
2019-12-16,66812.85416,72449.70068,137552.1508,138178.2283,2.498833184,-37.23399848,28553.0898,16109.77865
2019-12-17,67636.23475,72343.90599,131738.0036,138214.9679,1.960222174,-35.03785497,31377.08707,16141.76984
2019-12-18,67861.57491,72234.60708,130006.2214,138240.1238,20.41761081,-32.64592733,29003.62953,16178.15536
2019-12-19,65449.75063,72121.89323,136193.4651,138254.1331,17.07599985,-30.06813384,27094.58775,16218.86266
2019-12-20,65784.66119,72005.86163,133586.5874,138257.4573,24.4240549,-27.31510377,26107.5951,16263.80217
2019-12-21,63591.2733,71886.61697,129317.1059,138250.5806,14.73277746,-24.39813375,26928.55074,16312.86766
2019-12-22,75283.69034,71764.27111,135809.1475,138234.0083,12.37233303,-21.32914135,3986.004983,16365.93671
2019-12-23,75687.37493,71638.94263,139282.9849,138208.265,4.578499791,-18.12061606,2451.092669,16422.87118
2019-12-24,69240.64778,71510.75642,138024.3816,138173.8931,3.317833248,-14.78556789,10614.97616,16483.51776
2019-12-25,72041.90637,71379.84323,139172.894,138131.4503,4.235666512,-11.33747375,8006.757323,16547.70858
2019-12-26,62228.9402,71246.33923,136405.3804,138081.5084,8.362499778,-7.790221903,24054.38576,16615.26181
2019-12-27,65087.91842,71110.38547,136250.3238,138024.6506,19.85166609,-4.158054639,28202.97403,16685.98241
2019-12-28,71757.77615,70972.12744,139069.3712,137961.4704,25.03566598,-0.455509446,16018.8064,16759.6628
2019-12-29,74368.57755,70831.71452,139260.6548,137892.5689,8.043166462,3.302641065,9353.670742,16836.08369
2019-12-30,72130.30215,70689.29948,137427.2509,137818.5529,24.92366595,7.10145027,20630.54555,16915.01484
2019-12-31,63228.60733,70545.03792,131077.8137,137740.0332,12.11049966,10.92585941,29392.5208,16996.2159
2020-01-01,70259.03029,70399.08773,131840.7548,137657.6223,14.56838863,14.76075996,11563.07999,17079.43734
2020-01-02,69175.52522,70251.60857,135401.3955,137571.9323,0.451333306,18.59105631,23404.2104,17164.42129
2020-01-03,70410.14397,70102.76125,137444.8505,137483.573,4.1224999,22.40172835,22570.99011,17250.90251
2020-01-04,63797.08851,69952.70723,131024.0589,137393.1499,15.56416642,26.17789389,30693.00371,17338.60932
2020-01-05,60332.30394,69801.60804,132667.3691,137301.262,17.62283299,29.9048705,33563.89306,17427.26456
2020-01-06,71327.9031,69649.62468,141191.549,137208.5,21.39194427,33.56823657,15614.46002,17516.5866
2020-01-07,71707.94787,69496.9171,144322.3225,137115.4443,8.377833118,37.15389139,13834.81288,17606.29031
2020-01-08,69724.19516,69343.64364,139083.3932,137022.663,12.74772195,40.64811391,22810.99744,17696.08807
2020-01-09,78517.5688,69189.96046,145286.1343,136930.7102,11.60461086,44.03761996,6052.862824,17785.69079
2020-01-10,72883.07272,69036.02098,145769.6675,136840.124,11.65927755,47.30961774,23332.86283,17874.80888
2020-01-11,76860.89738,68881.9754,146125.7153,136751.4247,8.999999877,50.45186133,5680.501031,17963.15333
2020-01-12,66109.51471,68727.97012,149728.503,136665.1133,11.23266644,53.45270191,10815.34193,18050.43663
2020-01-13,68100.93023,68574.14724,154086.1054,136581.6696,0.847666616,56.30113662,1255.162699,18136.37381
2020-01-14,69942.80415,68420.64409,149399.91,136501.551,0.0,58.98685472,2284.280677,18220.68339
2020-01-15,71454.70203,68267.59271,145230.6466,136425.1905,0.912999946,61.500281,855.1584178,18303.08838
2020-01-16,70618.76679,68115.1194,144718.6639,136352.9955,2.527333187,63.83261603,1070.258909,18383.3172
2020-01-17,67780.72864,67963.34429,144774.6119,136285.3466,2.955499824,65.97587341,7245.408503,18461.10459
2020-01-18,71240.4776,67812.38086,147736.3853,136222.5961,6.986777598,67.92291349,3970.523956,18536.19254
2020-01-19,63516.59504,67662.33562,138800.3688,136165.0672,9.87688867,69.66747373,26569.99619,18608.33112
2020-01-20,63875.85259,67513.30766,136022.6772,136113.0524,9.874888688,71.20419534,27157.93816,18677.27934
2020-01-21,65548.31043,67365.38831,132630.9936,136066.8129,30.50216597,72.5286463,18153.78809,18742.80597
2020-01-22,65838.05605,67218.66082,130467.4857,136026.5777,30.15483263,73.63734041,27761.78469,18804.69027
2020-01-23,69501.93969,67073.20008,130001.7204,135992.5429,26.17605508,74.52775251,26179.09679,18862.72272
2020-01-24,64662.43071,66929.07228,132352.3153,135964.8707,26.53949944,75.19832968,25349.3406,18916.70574
2020-01-25,65360.1528,66786.33474,129369.793,135943.6895,33.14488824,75.6484984,21624.18787,18966.4543
2020-01-26,72321.93223,66645.03562,133141.6415,135929.0925,9.743277637,75.87866762,12170.06795,19011.79653
2020-01-27,68041.86931,66505.2138,132538.509,135921.1386,27.49549955,75.89022775,25097.44764,19052.57426
2020-01-28,67837.30095,66366.89868,136028.3986,135919.851,19.80788857,75.68554554,14313.43175,19088.64354
