Date,Clean_Coal_Generation,Trend_Coal_Generation
7/30/2017,92503.97659,105461.8459
7/31/2017,104921.9337,105580.1372
8/1/2017,108071.0441,105684.0078
8/2/2017,106037.6933,105773.1106
8/3/2017,98695.0172,105847.1349
8/4/2017,102624.4768,105905.8068
8/5/2017,102666.907,105948.8908
8/6/2017,105745.0011,105976.1909
8/7/2017,107037.5962,105987.5515
8/8/2017,115047.4475,105982.8584
8/9/2017,114939.9435,105962.0394
8/10/2017,109862.5128,105925.0648
8/11/2017,114316.7313,105871.9485
8/12/2017,91743.20556,105802.7478
8/13/2017,88753.05612,105717.564
8/14/2017,108108.2574,105616.5424
8/15/2017,109190.6094,105499.8724
8/16/2017,107315.3693,105367.7872
8/17/2017,108422.9523,105220.564
8/18/2017,99316.3889,105058.523
8/19/2017,93138.49199,104882.0273
8/20/2017,95329.48632,104691.4823
8/21/2017,109653.7645,104487.3345
8/22/2017,111782.9097,104270.071
8/23/2017,110878.1141,104040.2184
8/24/2017,98117.3762,103798.3413
8/25/2017,109757.1842,103545.0416
8/26/2017,98154.268,103280.9564
8/27/2017,100125.2267,103006.7571
8/28/2017,113127.5591,102723.1472
8/29/2017,106761.566,102430.8611
8/30/2017,102692.4628,102130.6617
8/31/2017,96376.15262,101823.3389
9/1/2017,109587.8425,101509.7073
9/2/2017,101095.6438,101190.6039
9/3/2017,99440.22396,100866.8862
9/4/2017,107853.8638,100539.4299
9/5/2017,105543.6824,100209.1261
9/6/2017,108443.3324,99876.87915
9/7/2017,105925.8917,99543.60427
9/8/2017,103416.7735,99210.2247
9/9/2017,90229.56234,98877.66928
9/10/2017,92439.06977,98546.86973
9/11/2017,100609.3628,98218.75805
9/12/2017,108417.0963,97894.26378
9/13/2017,107813.0237,97574.31133
9/14/2017,114053.3204,97259.81727
9/15/2017,112391.0111,96951.68764
9/16/2017,98341.53249,96650.81527
9/17/2017,91019.34844,96358.07706
9/18/2017,97627.77891,96074.33142
9/19/2017,96890.11823,95800.41563
9/20/2017,89092.24241,95537.14329
9/21/2017,99920.32712,95285.30179
9/22/2017,99794.33297,95045.64994
9/23/2017,95177.69217,94818.91552
9/24/2017,93423.3254,94605.79301
9/25/2017,99342.68665,94406.94142
9/26/2017,97378.6834,94222.9821
9/27/2017,100707.9871,94054.49675
9/28/2017,94720.82733,93902.02551
9/29/2017,85585.20459,93766.06512
9/30/2017,71770.16069,93647.06727
10/1/2017,74208.10704,93545.43698
10/2/2017,80311.4859,93461.53122
10/3/2017,96831.31776,93395.65755
10/4/2017,99270.23261,93348.07296
10/5/2017,97631.87002,93318.98289
10/6/2017,80836.78456,93308.54028
10/7/2017,82517.98807,93316.84489
10/8/2017,95082.40481,93343.94271
10/9/2017,90434.12563,93389.82552
10/10/2017,95509.65474,93454.43063
10/11/2017,104203.675,93537.64079
10/12/2017,106765.1176,93639.28422
10/13/2017,109927.6578,93759.13484
10/14/2017,79895.55211,93896.91263
10/15/2017,76762.27583,94052.28417
10/16/2017,87682.81596,94224.86332
10/17/2017,87441.11274,94414.21209
10/18/2017,84765.79455,94619.84164
10/19/2017,84319.55069,94841.21343
10/20/2017,85466.81118,95077.74053
10/21/2017,75439.33576,95328.78911
10/22/2017,76290.65575,95593.68
10/23/2017,86018.64582,95871.69044
10/24/2017,86795.23889,96162.05598
10/25/2017,89720.74139,96463.97246
10/26/2017,103834.2883,96776.59817
10/27/2017,102675.1489,97099.05605
10/28/2017,79285.90149,97430.4361
10/29/2017,82128.91755,97769.79781
10/30/2017,106007.5669,98116.17273
10/31/2017,103836.3524,98468.56715
11/1/2017,108962.2089,98825.96478
11/2/2017,111874.1502,99187.32964
11/3/2017,116181.614,99551.60884
11/4/2017,119523.1537,99917.73562
11/5/2017,119027.0021,100284.6322
11/6/2017,114923.1957,100651.2131
11/7/2017,113828.9566,101016.3876
11/8/2017,119523.242,101379.0637
11/9/2017,123894.5296,101738.1503
11/10/2017,118676.0904,102092.5609
11/11/2017,114424.6805,102441.2165
11/12/2017,113920.1332,102783.0488
11/13/2017,111637.5589,103117.0028
11/14/2017,112710.4604,103442.0406
11/15/2017,115222.6396,103757.1435
11/16/2017,114674.1036,104061.3158
11/17/2017,103142.3695,104353.5868
11/18/2017,93959.73004,104633.0144
11/19/2017,88745.01457,104898.6872
11/20/2017,87079.32588,105149.7273
11/21/2017,100737.0807,105385.2933
11/22/2017,97287.69055,105604.5818
11/23/2017,98049.40111,105806.8306
11/24/2017,93971.92468,105991.3205
11/25/2017,94903.66876,106157.3775
11/26/2017,95726.34357,106304.3745
11/27/2017,100082.2967,106431.7335
11/28/2017,103139.3159,106538.9269
11/29/2017,106946.3973,106625.4794
11/30/2017,110861.1933,106690.9689
12/1/2017,99466.27157,106735.0283
12/2/2017,99145.6758,106757.3458
12/3/2017,106938.656,106757.6667
12/4/2017,105948.5362,106735.7932
12/5/2017,97998.69393,106691.5855
12/6/2017,103844.408,106624.9622
12/7/2017,97664.04402,106535.9002
12/8/2017,94681.39908,106424.4348
12/9/2017,93140.57103,106290.6597
12/10/2017,95884.06939,106134.7268
12/11/2017,105625.386,105956.8451
12/12/2017,100171.7501,105757.2808
12/13/2017,110702.7405,105536.3559
12/14/2017,106082.5442,105294.4474
12/15/2017,103444.4041,105031.9863
12/16/2017,106165.4116,104749.4558
12/17/2017,99058.66525,104447.3904
12/18/2017,109168.685,104126.3737
12/19/2017,111637.9432,103787.0371
12/20/2017,110634.0565,103430.0574
12/21/2017,107676.1699,103056.1553
12/22/2017,102410.7887,102666.0924
12/23/2017,98412.67561,102260.6698
12/24/2017,109585.0175,101840.725
12/25/2017,119206.287,101407.1294
12/26/2017,118940.3708,100960.7861
12/27/2017,123337.7617,100502.6266
12/28/2017,123729.7003,100033.6085
12/29/2017,116431.5707,99554.71192
12/30/2017,120214.7548,99066.93733
12/31/2017,117134.3642,98571.3019
1/1/2018,100709.0041,98068.83669
1/2/2018,90654.18578,97560.58348
1/3/2018,90013.59699,97047.59162
1/4/2018,88108.70614,96530.91486
1/5/2018,84903.21783,96011.60819
1/6/2018,80694.54309,95490.72465
1/7/2018,74464.69539,94969.31217
1/8/2018,80497.3996,94448.41041
1/9/2018,87550.78677,93929.04767
1/10/2018,98694.07153,93412.23778
1/11/2018,104141.7592,92898.97709
1/12/2018,105837.3413,92390.2415
1/13/2018,92209.84566,91886.98357
1/14/2018,96271.88399,91390.12964
1/15/2018,95766.69216,90900.57717
1/16/2018,84595.16706,90419.19204
1/17/2018,75936.64551,89946.806
1/18/2018,72768.27627,89484.21428
1/19/2018,71847.44682,89032.17324
1/20/2018,67273.86483,88591.39819
1/21/2018,72611.29338,88162.56134
1/22/2018,77085.79235,87746.28986
1/23/2018,85976.88614,87343.16412
1/24/2018,83675.6759,86953.71607
1/25/2018,90539.16708,86578.42775
1/26/2018,93490.49084,86217.73001
1/27/2018,92976.79149,85872.00132
1/28/2018,91098.78355,85541.56683
1/29/2018,78060.97886,85226.69755
1/30/2018,74656.27183,84927.60968
1/31/2018,94064.75182,84644.46421
2/1/2018,98271.37791,84377.3666
2/2/2018,98239.76098,84126.36664
2/3/2018,80658.71948,83891.45859
2/4/2018,82510.53444,83672.58137
2/5/2018,87682.47897,83469.61902
2/6/2018,81549.46052,83282.40124
2/7/2018,87840.96128,83110.70424
2/8/2018,89621.79623,82954.25162
2/9/2018,92612.98803,82812.7155
2/10/2018,69253.74334,82685.71779
2/11/2018,81629.64358,82572.83162
2/12/2018,80125.03119,82473.58292
2/13/2018,70774.70238,82387.45218
2/14/2018,71364.34219,82313.8763
2/15/2018,77905.81554,82252.25065
2/16/2018,76206.83603,82201.93117
2/17/2018,81816.91476,82162.23669
2/18/2018,77065.76699,82132.45132
2/19/2018,86598.56707,82111.82693
2/20/2018,95336.94066,82099.58578
2/21/2018,89654.52206,82094.92322
2/22/2018,95611.13199,82097.01048
2/23/2018,83311.81921,82104.99751
2/24/2018,73137.05986,82118.01596
2/25/2018,70409.33121,82135.18211
2/26/2018,81227.72306,82155.59997
2/27/2018,72597.39166,82178.36428
2/28/2018,76556.76533,82202.5637
3/1/2018,84496.28846,82227.28389
3/2/2018,89837.1465,82251.61065
3/3/2018,91259.81348,82274.63303
3/4/2018,92121.40122,82295.4465
3/5/2018,97126.31521,82313.15605
3/6/2018,94348.74882,82326.8792
3/7/2018,93373.66268,82335.74909
3/8/2018,86228.02519,82338.91747
3/9/2018,75733.83765,82335.55756
3/10/2018,83266.16826,82324.86696
3/11/2018,85127.38837,82306.07039
3/12/2018,90888.25314,82278.42243
3/13/2018,86139.33791,82241.21004
3/14/2018,88555.73692,82193.7551
3/15/2018,92298.98349,82135.41678
3/16/2018,87534.70337,82065.5938
3/17/2018,81876.23091,81983.72655
3/18/2018,77363.87607,81889.29911
3/19/2018,85594.5132,81781.84108
3/20/2018,78377.04928,81660.92935
3/21/2018,86165.38258,81526.18959
3/22/2018,84358.07623,81377.29774
3/23/2018,71952.89729,81213.98118
3/24/2018,71169.44576,81036.01989
3/25/2018,62793.17923,80843.24731
3/26/2018,57607.9611,80635.55109
3/27/2018,67395.22703,80412.87372
3/28/2018,82320.29274,80175.21286
3/29/2018,81783.64767,79922.62159
3/30/2018,69609.43254,79655.20846
3/31/2018,75202.2512,79373.13734
4/1/2018,75539.55135,79076.62715
4/2/2018,76983.60005,78765.95131
4/3/2018,76227.06841,78441.43716
4/4/2018,80692.13186,78103.46506
4/5/2018,84680.02456,77752.46743
4/6/2018,82919.89121,77388.92755
4/7/2018,78287.81305,77013.37828
4/8/2018,80994.3891,76626.40051
4/9/2018,73314.65106,76228.62156
4/10/2018,76788.0774,75820.71338
4/11/2018,83867.2763,75403.39059
4/12/2018,85205.72701,74977.40845
4/13/2018,72508.75094,74543.5606
4/14/2018,61970.3164,74102.6768
4/15/2018,72887.77638,73655.62041
4/16/2018,85271.15743,73203.28591
4/17/2018,75195.29941,72746.59618
4/18/2018,79970.6876,72286.49983
4/19/2018,79281.65316,71823.96827
4/20/2018,70090.46045,71359.9929
4/21/2018,57513.99862,70895.58206
4/22/2018,68101.27698,70431.75806
4/23/2018,79337.26782,69969.55407
4/24/2018,67364.16232,69510.011
4/25/2018,68284.08445,69054.1744
4/26/2018,71969.46086,68603.09124
4/27/2018,65344.80201,68157.80677
4/28/2018,52130.67104,67719.36137
4/29/2018,47997.88427,67288.78734
4/30/2018,71225.31827,66867.10583
5/1/2018,60962.05388,66455.32369
5/2/2018,66435.3541,66054.43039
5/3/2018,65749.33708,65665.39506
5/4/2018,59926.83411,65289.16348
5/5/2018,55147.88286,64926.65523
5/6/2018,57267.19302,64578.76086
5/7/2018,62029.03012,64246.33916
5/8/2018,63670.96695,63930.21454
5/9/2018,60105.59228,63631.17451
5/10/2018,65868.90827,63349.96723
5/11/2018,67545.64938,63087.29925
5/12/2018,63158.27987,62843.83331
5/13/2018,61656.10821,62620.18629
5/14/2018,68688.65364,62416.92731
5/15/2018,69908.69683,62234.576
5/16/2018,64189.20459,62073.6008
5/17/2018,56156.56736,61934.41759
5/18/2018,61544.4053,61817.38833
5/19/2018,53848.547,61722.81993
5/20/2018,53507.26478,61650.96329
5/21/2018,68822.3928,61602.01244
5/22/2018,80696.57877,61576.10398
5/23/2018,78720.23476,61573.31653
5/24/2018,70097.62033,61593.67049
5/25/2018,68974.37132,61637.12791
5/26/2018,62008.71436,61703.59253
5/27/2018,66607.2171,61792.91002
5/28/2018,68299.78784,61904.86835
5/29/2018,65640.43239,62039.19843
5/30/2018,66864.39321,62195.57479
5/31/2018,66271.34495,62373.61651
6/1/2018,60981.4932,62572.8883
6/2/2018,55800.21369,62792.90171
6/3/2018,55750.2197,63033.11656
6/4/2018,50195.70755,63292.94246
6/5/2018,62740.83529,63571.74047
6/6/2018,67468.70611,63868.82501
6/7/2018,72160.80022,64183.46573
6/8/2018,75621.9133,64514.8897
6/9/2018,66543.34248,64862.28355
6/10/2018,42874.3989,65224.79587
6/11/2018,52919.31573,65601.53963
6/12/2018,55640.23247,65991.5947
6/13/2018,63730.45023,66394.01056
6/14/2018,70175.3751,66807.80895
6/15/2018,76125.24979,67231.98671
6/16/2018,64021.60814,67665.51865
6/17/2018,70507.62098,68107.36048
6/18/2018,79048.37391,68556.45178
6/19/2018,78863.54753,69011.71901
6/20/2018,83795.17545,69472.0786
6/21/2018,86728.12724,69936.43997
6/22/2018,82253.82918,70403.70867
6/23/2018,75197.44789,70872.78944
6/24/2018,81059.64516,71342.58931
6/25/2018,77240.66311,71812.02064
6/26/2018,64227.37107,72280.00422
6/27/2018,69718.6946,72745.47223
6/28/2018,68623.81632,73207.37123
6/29/2018,70502.4918,73664.66507
6/30/2018,58097.00421,74116.33778
7/1/2018,56095.79324,74561.3963
7/2/2018,60668.07526,74998.87326
7/3/2018,75115.66607,75427.82953
7/4/2018,76425.84039,75847.35684
7/5/2018,79037.87561,76256.58013
7/6/2018,75747.87337,76654.65995
7/7/2018,62450.86663,77040.79462
7/8/2018,71572.96635,77414.22234
7/9/2018,80016.09417,77774.22319
7/10/2018,71923.70344,78120.12089
7/11/2018,80225.84763,78451.28459
7/12/2018,84875.06247,78767.13036
7/13/2018,77261.84394,79067.12261
7/14/2018,62907.02853,79350.77539
7/15/2018,71299.01442,79617.65346
7/16/2018,84622.1281,79867.37325
7/17/2018,87840.12649,80099.6037
7/18/2018,81864.76781,80314.06681
7/19/2018,81794.94746,80510.53819
7/20/2018,73503.79184,80688.84736
7/21/2018,63296.75943,80848.87788
7/22/2018,65078.5775,80990.56733
7/23/2018,80216.77345,81113.90718
7/24/2018,82489.12614,81218.94244
7/25/2018,87366.98814,81305.77113
7/26/2018,85135.32772,81374.54371
7/27/2018,86967.93513,81425.46222
7/28/2018,84537.36187,81458.77933
7/29/2018,87106.90329,81474.79728
7/30/2018,87769.4093,81473.8666
7/31/2018,89887.41015,81456.38478
8/1/2018,90333.42254,81422.79468
8/2/2018,87644.79109,81373.58296
8/3/2018,83679.57158,81309.27829
8/4/2018,73684.06818,81230.44944
8/5/2018,78643.58877,81137.70334
8/6/2018,78207.0907,81031.68294
8/7/2018,89680.61104,80913.06503
8/8/2018,87942.68985,80782.55795
8/9/2018,86478.17077,80640.89925
8/10/2018,88886.08534,80488.8532
8/11/2018,77412.16727,80327.20833
8/12/2018,78453.71832,80156.77483
8/13/2018,88216.9666,79978.38192
8/14/2018,87961.25828,79792.87524
8/15/2018,89020.93379,79601.11409
8/16/2018,88846.87521,79403.96874
8/17/2018,86963.61171,79202.3177
8/18/2018,70965.55717,78997.04494
8/19/2018,77858.3021,78789.03717
8/20/2018,82420.33024,78579.18107
8/21/2018,81257.00837,78368.36058
8/22/2018,81163.77335,78157.45422
8/23/2018,74005.53448,77947.33236
8/24/2018,69403.66135,77738.85467
8/25/2018,68565.1435,77532.86748
8/26/2018,62283.29988,77330.2013
8/27/2018,63010.32624,77131.66834
8/28/2018,70417.95761,76938.06011
8/29/2018,68459.90348,76750.14516
8/30/2018,71983.74389,76568.6668
8/31/2018,69365.96039,76394.34102
9/1/2018,59766.96264,76227.8544
9/2/2018,63409.31719,76069.86223
9/3/2018,60560.05876,75920.98665
9/4/2018,74920.82007,75781.81498
9/5/2018,73917.81199,75652.89808
9/6/2018,75083.19721,75534.74891
9/7/2018,73852.33415,75427.84121
9/8/2018,69912.82378,75332.60822
9/9/2018,76710.68424,75249.44169
9/10/2018,74690.51763,75178.69086
9/11/2018,80671.98734,75120.66171
9/12/2018,81974.02007,75075.61624
9/13/2018,90349.68163,75043.77202
9/14/2018,86130.3068,75025.30172
9/15/2018,83815.73491,75020.33296
9/16/2018,84238.67106,75028.94811
9/17/2018,83643.15517,75051.18444
9/18/2018,84824.97184,75087.03422
9/19/2018,81671.52557,75136.44509
9/20/2018,78775.47486,75199.3205
9/21/2018,80020.59223,75275.52032
9/22/2018,83443.40214,75364.86155
9/23/2018,81303.82526,75467.1192
9/24/2018,81963.89626,75582.02727
9/25/2018,79137.27976,75709.27986
9/26/2018,75568.62202,75848.53236
9/27/2018,83591.56347,75999.40287
9/28/2018,83156.48424,76161.47356
9/29/2018,75050.57888,76334.29231
9/30/2018,74940.40913,76517.37427
10/1/2018,80418.54615,76710.20371
10/2/2018,82655.09966,76912.23576
10/3/2018,82737.36894,77122.89838
10/4/2018,81696.42074,77341.59433
10/5/2018,78101.42528,77567.70324
10/6/2018,78848.1219,77800.58368
10/7/2018,79064.30775,78039.57541
10/8/2018,75584.23431,78284.00154
10/9/2018,73968.70412,78533.17079
10/10/2018,75329.52941,78786.37981
10/11/2018,77776.03263,79042.91549
10/12/2018,72280.57111,79302.05728
10/13/2018,79953.15774,79563.07952
10/14/2018,71736.95368,79825.25384
10/15/2018,73246.25635,80087.85146
10/16/2018,77567.84407,80350.14553
10/17/2018,70147.7808,80611.41346
10/18/2018,73048.96094,80870.93919
10/19/2018,78252.96763,81128.01546
10/20/2018,75014.07401,81381.946
10/21/2018,85349.23598,81632.04774
10/22/2018,83661.91372,81877.65289
10/23/2018,84162.08293,82118.11101
10/24/2018,76417.32295,82352.79101
10/25/2018,77230.13706,82581.08305
10/26/2018,76851.86974,82802.40042
10/27/2018,77379.77805,83016.18125
10/28/2018,79245.57436,83221.89025
10/29/2018,79556.9801,83419.02022
10/30/2018,83571.2612,83607.0936
10/31/2018,80120.20587,83785.66381
11/1/2018,77863.31687,83954.31658
11/2/2018,73550.6877,84112.67108
11/3/2018,69023.35405,84260.38099
11/4/2018,67353.07191,84397.13549
11/5/2018,83599.48924,84522.66003
11/6/2018,87662.05092,84636.7171
11/7/2018,87485.58364,84739.10683
11/8/2018,79394.38575,84829.6674
11/9/2018,80118.2783,84908.27548
11/10/2018,81030.55116,84974.8464
11/11/2018,85076.24093,85029.33429
11/12/2018,84843.00917,85071.73206
11/13/2018,88250.29163,85102.07128
11/14/2018,89431.68927,85120.42189
11/15/2018,89662.17684,85126.89188
11/16/2018,89817.14593,85121.62676
11/17/2018,83027.8703,85104.809
11/18/2018,83117.64548,85076.65725
11/19/2018,88403.75129,85037.42557
11/20/2018,85481.18613,84987.40246
11/21/2018,88097.5888,84926.90987
11/22/2018,89255.7462,84856.30201
11/23/2018,85713.82949,84775.96414
11/24/2018,80961.60468,84686.31127
11/25/2018,86881.95385,84587.7867
11/26/2018,88871.62577,84480.86059
11/27/2018,84602.18498,84366.02831
11/28/2018,91123.1977,84243.8089
11/29/2018,96610.02274,84114.74325
11/30/2018,96845.78657,83979.39243
12/1/2018,94263.99737,83838.33578
12/2/2018,95408.25611,83692.16909
12/3/2018,96471.82824,83541.50267
12/4/2018,90545.23036,83386.95938
12/5/2018,95071.19213,83229.17264
12/6/2018,94891.98091,83068.78441
12/7/2018,89711.43495,82906.4432
12/8/2018,88170.15963,82742.80197
12/9/2018,87577.22876,82578.51607
12/10/2018,86746.92657,82414.24126
12/11/2018,83973.88365,82250.63156
12/12/2018,80547.71369,82088.33729
12/13/2018,83834.99824,81928.003
12/14/2018,81161.38381,81770.26552
12/15/2018,76062.66911,81615.75193
12/16/2018,83430.54175,81465.07768
12/17/2018,82344.87171,81318.84468
12/18/2018,78344.55863,81177.63944
12/19/2018,80038.91098,81042.0313
12/20/2018,80878.25411,80912.57067
12/21/2018,74240.17096,80789.78736
12/22/2018,75819.14774,80674.18897
12/23/2018,74667.65051,80566.25937
12/24/2018,84749.92485,80466.45718
12/25/2018,86544.63097,80375.21444
12/26/2018,81831.12492,80292.93526
12/27/2018,75575.11954,80219.99463
12/28/2018,73065.49509,80156.73727
12/29/2018,72934.19913,80103.47661
12/30/2018,75444.07475,80060.49382
12/31/2018,81229.94586,80028.03696
1/1/2019,69843.78385,80006.32028
1/2/2019,73890.80631,79995.52348
1/3/2019,75102.29865,79995.79126
1/4/2019,70591.70954,80007.23278
1/5/2019,83144.66093,80029.92138
1/6/2019,67679.74415,80063.89434
1/7/2019,81375.60882,80109.15268
1/8/2019,85301.62671,80165.66122
1/9/2019,81729.77804,80233.34856
1/10/2019,76817.92331,80312.10734
1/11/2019,76027.15398,80401.79443
1/12/2019,72552.32043,80502.23138
1/13/2019,77618.09837,80613.20484
1/14/2019,84348.33671,80734.46716
1/15/2019,86953.87119,80865.73705
1/16/2019,89780.91242,81006.70034
1/17/2019,83319.21967,81157.01079
1/18/2019,83020.6407,81316.29109
1/19/2019,72093.10959,81484.13382
1/20/2019,76401.90977,81660.10257
1/21/2019,80315.88229,81843.73312
1/22/2019,69649.35859,82034.53466
1/23/2019,81052.20503,82231.99113
1/24/2019,78307.34544,82435.56262
1/25/2019,73793.56524,82644.68674
1/26/2019,64507.90927,82858.78019
1/27/2019,63786.93165,83077.24028
1/28/2019,81105.69329,83299.44652
1/29/2019,80144.75639,83524.76229
1/30/2019,77081.30836,83752.53647
1/31/2019,77237.80105,83982.10521
2/1/2019,85088.82575,84212.79361
2/2/2019,86530.93696,84443.91753
2/3/2019,82232.52955,84674.78535
2/4/2019,81460.17304,84904.69975
2/5/2019,85190.91753,85132.95956
2/6/2019,90142.36037,85358.86151
2/7/2019,96505.23755,85581.70209
2/8/2019,95618.63311,85800.7793
2/9/2019,98080.11136,86015.39448
2/10/2019,100683.456,86224.85406
2/11/2019,98052.30218,86428.47132
2/12/2019,97068.50279,86625.56812
2/13/2019,90492.28316,86815.47661
2/14/2019,97598.1672,86997.54087
2/15/2019,97737.74037,87171.11856
2/16/2019,91220.48975,87335.58252
2/17/2019,90482.75288,87490.32229
2/18/2019,93215.8149,87634.74559
2/19/2019,91231.22873,87768.27981
2/20/2019,95920.55201,87890.37336
2/21/2019,94236.651,88000.49701
2/22/2019,85621.61324,88098.14514
2/23/2019,85831.80653,88182.83697
2/24/2019,92097.61257,88254.11765
2/25/2019,95780.4967,88311.55937
2/26/2019,90126.81926,88354.76234
2/27/2019,83905.36138,88383.35566
2/28/2019,82295.30612,88396.99826
3/1/2019,83702.59602,88395.37956
3/2/2019,88557.20658,88378.22023
3/3/2019,86841.84316,88345.2728
3/4/2019,78235.5077,88296.32213
3/5/2019,86663.73039,88231.18592
3/6/2019,87931.86345,88149.71506
3/7/2019,90662.97494,88051.79391
3/8/2019,90320.32566,87937.3405
3/9/2019,87596.85535,87806.30668
3/10/2019,84899.98588,87658.67815
3/11/2019,83679.03624,87494.47443
3/12/2019,89215.34104,87313.74873
3/13/2019,90343.42674,87116.58779
3/14/2019,84253.92283,86903.1116
3/15/2019,78755.24013,86673.47305
3/16/2019,85552.00152,86427.85752
3/17/2019,87664.57056,86166.4824
3/18/2019,91924.07828,85889.59653
3/19/2019,87140.47626,85597.47956
3/20/2019,84345.16588,85290.4413
3/21/2019,83975.19203,84968.82092
3/22/2019,86673.37414,84632.98617
3/23/2019,81457.88407,84283.33251
3/24/2019,86977.30042,83920.28217
3/25/2019,90479.58839,83544.28315
3/26/2019,81045.08825,83155.80827
3/27/2019,85675.5261,82755.354
3/28/2019,85337.37267,82343.43941
3/29/2019,80958.46869,81920.605
3/30/2019,74305.20164,81487.41148
3/31/2019,82727.44205,81044.43856
4/1/2019,84877.42587,80592.28371
4/2/2019,86044.6855,80131.56082
4/3/2019,78928.11436,79662.89896
4/4/2019,77525.47384,79186.941
4/5/2019,80668.38072,78704.34226
4/6/2019,69332.41523,78215.76921
4/7/2019,68143.52034,77721.89799
4/8/2019,82735.04358,77223.41315
4/9/2019,79864.379,76721.00616
4/10/2019,78665.28115,76215.37412
4/11/2019,76087.96527,75707.21828
4/12/2019,79706.6016,75197.24274
4/13/2019,67091.00404,74686.15304
4/14/2019,60692.97034,74174.65481
4/15/2019,72766.58807,73663.45244
4/16/2019,75029.46842,73153.24771
4/17/2019,62388.50175,72644.73852
4/18/2019,64540.0822,72138.61759
4/19/2019,58391.61385,71635.5712
4/20/2019,69546.08065,71136.27793
4/21/2019,64446.93603,70641.4075
4/22/2019,56141.55889,70151.61953
4/23/2019,56483.52079,69667.56247
4/24/2019,66656.24576,69189.87244
4/25/2019,72066.64575,68719.17216
4/26/2019,66866.33918,68256.06995
4/27/2019,55300.43838,67801.15872
4/28/2019,60344.21675,67355.01502
4/29/2019,68346.731,66918.19814
4/30/2019,67749.85347,66491.24924
5/1/2019,70391.01538,66074.69054
5/2/2019,70237.65178,65669.02454
5/3/2019,64698.28109,65274.73333
5/4/2019,71894.1489,64892.27785
5/5/2019,73903.74247,64522.09735
5/6/2019,78228.58482,64164.60873
5/7/2019,77851.52748,63820.20609
5/8/2019,77132.98445,63489.26019
5/9/2019,78532.78153,63172.11804
5/10/2019,69218.64682,62869.10255
5/11/2019,69662.25584,62580.51217
5/12/2019,63194.15245,62306.62063
5/13/2019,72545.29695,62047.67671
5/14/2019,64120.42777,61803.90404
5/15/2019,54670.59109,61575.501
5/16/2019,58639.35361,61362.64062
5/17/2019,55779.23842,61165.47054
5/18/2019,47744.18164,60984.11305
5/19/2019,46744.61579,60818.66509
5/20/2019,50287.7396,60669.19844
5/21/2019,59950.07089,60535.75976
5/22/2019,68299.22652,60418.37087
5/23/2019,59001.80903,60317.02894
5/24/2019,56951.04863,60231.70675
5/25/2019,56190.6599,60162.35303
5/26/2019,59273.65381,60108.89281
5/27/2019,74147.90065,60071.22776
5/28/2019,73719.67868,60049.23667
5/29/2019,78450.43789,60042.7759
5/30/2019,70083.44761,60051.67982
5/31/2019,72973.35583,60075.76137
6/1/2019,57334.37365,60114.81264
6/2/2019,54254.35415,60168.60537
6/3/2019,54948.29807,60236.89164
6/4/2019,58373.53978,60319.40443
6/5/2019,56147.01179,60415.85835
6/6/2019,53241.10255,60525.95025
6/7/2019,50675.78001,60649.35997
6/8/2019,53770.36878,60785.75103
6/9/2019,48428.22045,60934.77139
6/10/2019,62948.65248,61096.05418
6/11/2019,70571.13692,61269.2185
6/12/2019,74890.87861,61453.87016
6/13/2019,70346.38544,61649.6025
6/14/2019,63851.68503,61855.99723
6/15/2019,60291.30086,62072.62515
6/16/2019,69181.78153,62299.04707
6/17/2019,76676.80519,62534.81457
6/18/2019,67741.50297,62779.47086
6/19/2019,53015.09856,63032.55161
6/20/2019,60358.25976,63293.5858
6/21/2019,55343.6572,63562.09653
6/22/2019,47002.31034,63837.60185
6/23/2019,49178.94308,64119.61565
6/24/2019,61485.81477,64407.64843
6/25/2019,67741.19318,64701.20816
6/26/2019,71947.50475,64999.80109
6/27/2019,71085.86272,65302.93255
6/28/2019,61941.19978,65610.10778
6/29/2019,49165.0087,65920.83271
6/30/2019,59169.52991,66234.61476
7/1/2019,57485.81467,66550.96359
7/2/2019,69873.40649,66869.39187
7/3/2019,68676.3342,67189.41604
7/4/2019,63561.26145,67510.55704
7/5/2019,64585.53407,67832.34102
7/6/2019,63426.86951,68154.30005
7/7/2019,63026.57021,68475.97278
7/8/2019,71690.00673,68796.90516
7/9/2019,70354.48577,69116.65102
7/10/2019,68701.22393,69434.77277
7/11/2019,76899.64613,69750.84194
7/12/2019,80442.76254,70064.43981
7/13/2019,72305.16229,70375.15798
7/14/2019,71842.5997,70682.59887
7/15/2019,75667.10962,70986.37629
7/16/2019,80643.92905,71286.11589
7/17/2019,72922.53167,71581.45569
7/18/2019,65201.01405,71872.04646
7/19/2019,67086.40561,72157.5522
7/20/2019,64659.50165,72437.6505
7/21/2019,69121.93448,72712.03294
7/22/2019,78899.91885,72980.4054
7/23/2019,87481.33208,73242.4884
7/24/2019,72804.69632,73498.01742
7/25/2019,72633.41636,73746.74308
7/26/2019,82497.56231,73988.43147
7/27/2019,67551.4139,74222.8643
7/28/2019,75712.66531,74449.83909
7/29/2019,83880.87082,74669.16933
7/30/2019,79477.80949,74880.68461
7/31/2019,84963.76302,75084.2307
8/1/2019,75478.96361,75279.66961
8/2/2019,77220.55412,75466.87966
8/3/2019,72243.1456,75645.75544
8/4/2019,80000.99466,75816.20787
8/5/2019,82009.01204,75978.16405
